Tag	1094508.3	203119.11
TAG27307	"Tsac_1169,Tsac_2532,Tsac_0699"	Cthe_2969
TAG27320	-	-
TAG27325	"Tsac_1517,Tsac_0702"	"Cthe_3073,Cthe_0780"
TAG27342	-	-
TAG27344	-	Cthe_2578
TAG27351	-	-
TAG27355	-	-
TAG27360	Tsac_1316	-
TAG27364	"Tsac_1285,Tsac_0227"	Cthe_0319
TAG27365	Tsac_0051	-
TAG27366	Tsac_0688	Cthe_1870
TAG27373	-	Cthe_2986
TAG27378	Tsac_0946	-
TAG27397	Tsac_0079	Cthe_0242
TAG27404	Tsac_1633	Cthe_1947
TAG27406	Tsac_1642	Cthe_1168
TAG27415	Tsac_1217	-
TAG27416	-	-
TAG27421	"Tsac_0160,Tsac_0239"	Cthe_2306
TAG27426	-	Cthe_2230
TAG27437	Tsac_1566	Cthe_0976
TAG27460	-	-
TAG27463	Tsac_2117	Cthe_0093
TAG27464	Tsac_2119	Cthe_0091
TAG27466	Tsac_2125	-
TAG27470	Tsac_0620	Cthe_2389
TAG27473	-	Cthe_3071
TAG27480	Tsac_0824	-
TAG27481	-	-
TAG27483	Tsac_0238	Cthe_2894
TAG27484	Tsac_1288	-
TAG27491	Tsac_1059	-
TAG27509	Tsac_2497	-
TAG27547	"Tsac_1509,Tsac_2304"	-
TAG27551	Tsac_2597	-
TAG27553	Tsac_1339	Cthe_0113
TAG27556	Tsac_2479	Cthe_0144
TAG27566	Tsac_1814	Cthe_1003
TAG27567	Tsac_1811	Cthe_1006
TAG27574	-	-
TAG27575	Tsac_0666	Cthe_2093
TAG27581	Tsac_2287	-
TAG27584	-	Cthe_1959
TAG27596	Tsac_1354	Cthe_0795
TAG27601	Tsac_0792	-
TAG27608	Tsac_1345	-
TAG27634	Tsac_0939	-
TAG27658	Tsac_2329	-
TAG27670	Tsac_1027	Cthe_2919
TAG27671	Tsac_1017	Cthe_2909
TAG27672	Tsac_1016	-
TAG27673	Tsac_1157	-
TAG27675	Tsac_1003	Cthe_2724
TAG27698	-	Cthe_0022
TAG27710	Tsac_1261	-
TAG27711	-	Cthe_1655
TAG27731	Tsac_1406	-
TAG27733	-	Cthe_2798
TAG27736	-	-
TAG27738	-	Cthe_0398
TAG27741	Tsac_0110	-
TAG27751	-	-
TAG27754	-	-
TAG27759	Tsac_0729	"Cthe_3125,Cthe_0037"
TAG27781	-	-
TAG27823	-	-
TAG27832	-	-
TAG27897	Tsac_2730	-
TAG27898	Tsac_2731	-
TAG27903	"Tsac_2405,Tsac_0850"	-
TAG27911	-	-
TAG27927	Tsac_0764	-
TAG27932	Tsac_1452	-
TAG27944	-	-
TAG27959	-	Cthe_2967
TAG27967	-	-
TAG28029	Tsac_2095	-
TAG28033	Tsac_1410	-
TAG28039	-	"Cthe_1608,Cthe_1670"
TAG28040	-	Cthe_1609
TAG28041	-	Cthe_1610
TAG28043	-	Cthe_1614
TAG28044	-	Cthe_1616
TAG28046	-	Cthe_1628
TAG28047	-	Cthe_1630
TAG28048	-	Cthe_1633
TAG28049	Tsac_2092	Cthe_1634
TAG28051	-	Cthe_1636
TAG28053	-	Cthe_1639
TAG28057	-	"Cthe_1649,Cthe_2462"
TAG28064	-	Cthe_0542
TAG28079	-	-
TAG28113	Tsac_2425	-
TAG28139	Tsac_1447	-
TAG28140	Tsac_1444	-
TAG28141	Tsac_0534	Cthe_2165
TAG28166	Tsac_2474	Cthe_0892
TAG28172	-	Cthe_1896
TAG28178	Tsac_0028	Cthe_3158
TAG28179	Tsac_0308	-
TAG28188	-	-
TAG28191	-	-
TAG28193	-	-
TAG28199	Tsac_0080	Cthe_0362
TAG28214	Tsac_2206	Cthe_2072
TAG28215	Tsac_0491	-
TAG28218	-	Cthe_2935
TAG28219	Tsac_0982	Cthe_1784
TAG28230	-	Cthe_1046
TAG28233	-	-
TAG28276	"Tsac_1468,Tsac_2371,Tsac_0333"	"Cthe_1526,Cthe_1763,Cthe_3170,Cthe_0539"
TAG28339	-	-
TAG28341	-	Cthe_2262
TAG28343	-	Cthe_2267
TAG28344	-	Cthe_2268
TAG28354	Tsac_1236	Cthe_1861
TAG28355	Tsac_1239	Cthe_1858
TAG28357	Tsac_1858	Cthe_0741
TAG28375	-	Cthe_2270
TAG28414	Tsac_1930	Cthe_0837
TAG28425	Tsac_2313	-
TAG28434	-	Cthe_0461
TAG28436	Tsac_1777	-
TAG28442	Tsac_1790	Cthe_0475
TAG28446	Tsac_1803	Cthe_0488
TAG28447	Tsac_1809	Cthe_0498
TAG28461	Tsac_1688	-
TAG28466	-	Cthe_0420
TAG28485	Tsac_1689	Cthe_0906
TAG28499	Tsac_0263	-
TAG28503	Tsac_0615	Cthe_2142
TAG28505	Tsac_1721	Cthe_0569
TAG28508	Tsac_1724	Cthe_0572
TAG28510	Tsac_0572	Cthe_0105
TAG28511	-	Cthe_3092
TAG28521	Tsac_1140	Cthe_2697
TAG28524	-	-
TAG28534	Tsac_0062	-
TAG28546	Tsac_2182	-
TAG28564	Tsac_0987	Cthe_2947
TAG28604	Tsac_0860	-
TAG28605	Tsac_0861	-
TAG28679	Tsac_0745	"Cthe_2400,Cthe_2507"
TAG28762	-	-
TAG28766	-	-
TAG28825	Tsac_1227	-
TAG28969	Tsac_0926	-
TAG28997	Tsac_0672	-
TAG28998	Tsac_0673	-
TAG29007	Tsac_0368	-
TAG29022	Tsac_0059	Cthe_3151
TAG29024	Tsac_2643	-
TAG29044	Tsac_2167	-
TAG29046	Tsac_0945	Cthe_0700
TAG29049	Tsac_1740	Cthe_1276
TAG29054	Tsac_1869	Cthe_0777
TAG29075	-	"Cthe_1612,Cthe_1704"
TAG29107	-	-
TAG29110	Tsac_2439	-
TAG29118	Tsac_2442	-
TAG29136	Tsac_2134	Cthe_0334
TAG29140	Tsac_1882	-
TAG29157	-	Cthe_2492
TAG29194	Tsac_2446	-
TAG29229	Tsac_1651	Cthe_2528
TAG29232	Tsac_2114	Cthe_0095
TAG29301	Tsac_0564	Cthe_2518
TAG29312	-	Cthe_0395
TAG29325	Tsac_1901	Cthe_0122
TAG29332	-	Cthe_1292
TAG29349	Tsac_2545	-
TAG29351	Tsac_1920	Cthe_0815
TAG29355	-	-
TAG29356	-	Cthe_0835
TAG29359	Tsac_1936	Cthe_0843
TAG29361	"Tsac_1941,Tsac_2173"	Cthe_0848
TAG29368	Tsac_0629	"Cthe_1578,Cthe_0506"
TAG29384	-	-
TAG29388	Tsac_1655	Cthe_2541
TAG29411	Tsac_0387	"Cthe_2297,Cthe_3218"
TAG29432	-	Cthe_3197
TAG29433	Tsac_0513	-
TAG29438	Tsac_0682	Cthe_3017
TAG29440	Tsac_0126	Cthe_1760
TAG29443	Tsac_2129	Cthe_0339
TAG29446	-	Cthe_0928
TAG29451	Tsac_2198	Cthe_1223
TAG29472	Tsac_1610	-
TAG29475	Tsac_2500	-
TAG29481	Tsac_2524	-
TAG29514	Tsac_1643	Cthe_1167
TAG29527	"Tsac_0193,Tsac_2064,Tsac_0595"	Cthe_1303
TAG29549	-	-
TAG29551	"Tsac_1508,Tsac_1516"	-
TAG29553	Tsac_0029	-
TAG29554	Tsac_2345	-
TAG29555	Tsac_2342	-
TAG29560	"Tsac_0134,Tsac_0272"	"Cthe_2448,Cthe_0392"
TAG29565	Tsac_1306	-
TAG29593	"Tsac_1232,Tsac_1487"	Cthe_0200
TAG29597	-	-
TAG29602	"Tsac_0108,Tsac_0031"	-
TAG29611	-	Cthe_0434
TAG29624	"Tsac_1074,Tsac_2272,Tsac_2318,Tsac_2821"	-
TAG29630	Tsac_0038	Cthe_0740
TAG29632	Tsac_1179	Cthe_2886
TAG29633	Tsac_1178	Cthe_2884
TAG29635	-	Cthe_2881
TAG29638	Tsac_2581	Cthe_1249
TAG29656	-	Cthe_1403
TAG29661	-	-
TAG29669	Tsac_0952	-
TAG29675	Tsac_1114	-
TAG29685	Tsac_1588	Cthe_1601
TAG29691	Tsac_0234	-
TAG29693	Tsac_0937	Cthe_2253
TAG29696	-	-
TAG29699	Tsac_0315	Cthe_2599
TAG29701	Tsac_0565	Cthe_1391
TAG29711	"Tsac_0541,Tsac_0543"	"Cthe_2362,Cthe_2378"
TAG29715	Tsac_2471	Cthe_3116
TAG29719	Tsac_0213	-
TAG29727	Tsac_0980	Cthe_1789
TAG29731	-	-
TAG29747	Tsac_2457	Cthe_1853
TAG29748	Tsac_1340	Cthe_0114
TAG29749	-	Cthe_2996
TAG29762	-	Cthe_3105
TAG29784	"Tsac_2231,Tsac_2602"	-
TAG29821	Tsac_1407	Cthe_0870
TAG29841	-	Cthe_1203
TAG29845	Tsac_1496	Cthe_0324
TAG29846	Tsac_2121	Cthe_0089
TAG29856	-	Cthe_0598
TAG29859	Tsac_0455	-
TAG29860	Tsac_1026	Cthe_2918
TAG29862	Tsac_1434	-
TAG29865	Tsac_2044	Cthe_1067
TAG29867	Tsac_2041	-
TAG29868	Tsac_2038	Cthe_1308
TAG29869	-	-
TAG29919	-	Cthe_0300
TAG29942	"Tsac_1065,Tsac_2162,Tsac_2179"	Cthe_0866
TAG29944	"Tsac_0766,Tsac_0076"	-
TAG29956	Tsac_1209	-
TAG29957	"Tsac_1205,Tsac_0493"	-
TAG29959	-	-
TAG29968	Tsac_1626	-
TAG29977	Tsac_0797	-
TAG29982	"Tsac_0482,Tsac_0875"	-
TAG29987	Tsac_0942	-
TAG30060	Tsac_0505	-
TAG30070	Tsac_1591	-
TAG30074	Tsac_1549	-
TAG30081	Tsac_0410	-
TAG30083	Tsac_0409	-
TAG30085	-	Cthe_2861
TAG30097	Tsac_0771	-
TAG30101	Tsac_0690	-
TAG30104	Tsac_2668	"Cthe_2229,Cthe_2641"
TAG30113	Tsac_1132	-
TAG30124	Tsac_1504	-
TAG30126	fig|1094508.3.peg.2688	-
TAG30141	Tsac_2546	-
TAG30170	Tsac_0630	-
TAG30222	Tsac_1475	Cthe_1362
TAG30227	-	-
TAG30228	-	-
TAG30233	Tsac_2187	-
TAG30236	Tsac_2380	-
TAG30239	Tsac_2248	-
TAG30242	Tsac_0434	-
TAG30243	-	-
TAG30259	Tsac_2314	-
TAG30265	Tsac_2366	-
TAG30276	-	-
TAG30282	Tsac_2465	-
TAG30292	Tsac_0360	-
TAG30302	-	Cthe_0660
TAG30312	"Tsac_1592,Tsac_1670"	-
TAG30319	Tsac_0199	-
TAG30320	Tsac_0168	-
TAG30321	"Tsac_0167,Tsac_0203"	-
TAG30324	Tsac_0697	-
TAG30336	Tsac_1342	-
TAG30341	Tsac_1280	-
TAG30351	Tsac_2310	-
TAG30357	Tsac_0457	-
TAG30360	Tsac_1359	-
TAG30361	-	"Cthe_1293,Cthe_0898"
TAG30392	Tsac_1710	Cthe_0503
TAG30435	Tsac_1421	-
TAG30451	Tsac_2632	Cthe_1385
TAG30457	Tsac_1950	-
TAG30475	Tsac_1680	Cthe_0180
TAG30505	fig|1094508.3.peg.282	-
TAG30512	Tsac_2171	-
TAG30541	Tsac_2003	-
TAG30602	-	-
TAG30606	Tsac_0962	-
TAG30627	Tsac_2469	Cthe_2753
TAG30637	Tsac_2301	-
TAG30667	Tsac_0856	-
TAG30693	-	Cthe_0016
TAG30718	-	-
TAG30728	Tsac_0398	-
TAG30741	Tsac_1988	-
TAG30765	Tsac_0679	Cthe_3020
TAG30783	Tsac_0642	-
TAG30793	Tsac_0325	Cthe_2172
TAG30798	Tsac_2176	-
TAG30799	Tsac_2400	-
TAG30801	Tsac_0302	-
TAG30805	Tsac_1382	-
TAG30810	Tsac_2165	-
TAG30837	Tsac_2202	-
TAG30846	Tsac_1442	-
TAG30847	Tsac_2184	-
TAG30871	Tsac_1481	-
TAG30875	Tsac_1488	-
TAG30882	Tsac_1540	-
TAG30884	Tsac_1543	Cthe_2170
TAG30962	Tsac_1708	Cthe_1519
TAG30968	Tsac_2657	-
TAG30978	"Tsac_2174,Tsac_0309"	-
TAG31070	Tsac_0177	-
TAG31082	Tsac_0252	-
TAG31089	Tsac_0106	-
TAG31090	Tsac_0107	-
TAG31107	"Tsac_2065,Tsac_0644"	-
TAG31108	Tsac_0370	-
TAG31112	Tsac_0303	-
TAG31130	-	-
TAG31135	Tsac_2279	-
TAG31136	Tsac_1412	-
TAG31143	Tsac_0032	-
TAG31168	Tsac_1605	-
TAG31188	Tsac_1392	-
TAG31189	Tsac_2261	-
TAG31190	Tsac_2541	-
TAG31231	-	Cthe_1653
TAG31244	Tsac_0626	Cthe_3115
TAG31252	-	Cthe_2309
TAG31277	-	fig|203119.11.peg.1805
TAG31278	-	Cthe_1710
TAG31279	-	Cthe_1714
TAG31301	Tsac_0686	Cthe_3013
TAG31302	Tsac_0680	-
TAG31303	Tsac_0678	Cthe_3021
TAG31304	"Tsac_1156,Tsac_1257,Tsac_1270,Tsac_0012,Tsac_0145,Tsac_1507,Tsac_1512,Tsac_0169,Tsac_2259,Tsac_2326,Tsac_2330,Tsac_0343,Tsac_0731"	"Cthe_0210,Cthe_2505,Cthe_2808"
TAG31324	Tsac_0963	-
TAG31328	Tsac_0956	-
TAG31342	Tsac_2341	-
TAG31359	Tsac_0222	-
TAG31376	"Tsac_1635,Tsac_2264"	"Cthe_1847,Cthe_3069"
TAG31379	Tsac_2211	-
TAG31393	Tsac_1168	Cthe_1221
TAG31406	Tsac_2145	Cthe_0886
TAG31418	Tsac_0610	-
TAG31422	Tsac_0146	-
TAG31512	Tsac_1644	-
TAG31517	"Tsac_2166,Tsac_2333"	-
TAG31522	Tsac_2510	-
TAG31533	-	Cthe_2131
TAG31534	Tsac_1386	Cthe_0737
TAG31560	Tsac_0791	-
TAG31570	-	-
TAG31573	Tsac_2233	-
TAG31574	Tsac_2239	-
TAG31575	-	-
TAG31580	-	-
TAG31591	Tsac_1530	Cthe_0563
TAG31606	Tsac_2584	Cthe_1251
TAG31619	-	-
TAG31620	-	-
