patric_id	NCBI new locus_tag	NCBI old locus_tag
fig|31899.10.peg.2950	ATHE_RS11935	Athe_2370
fig|31899.10.peg.2951	ATHE_RS11940	Athe_2371
fig|31899.10.peg.2952	ATHE_RS11945	Athe_2372
fig|31899.10.peg.2953	ATHE_RS11950	Athe_2373
fig|31899.10.peg.2954	ATHE_RS11955	Athe_2374
fig|31899.10.peg.2955	ATHE_RS11960	Athe_2375
fig|31899.10.peg.2956	ATHE_RS11965	Athe_2376
fig|31899.10.peg.2957	-	-
fig|31899.10.peg.2958	-	-
fig|31899.10.peg.2959	-	-
fig|31899.10.peg.2960	-	-
fig|31899.10.peg.2961	-	-
fig|31899.10.peg.2962	ATHE_RS11985	Athe_2380
fig|31899.10.peg.2963	ATHE_RS11990	Athe_2381
fig|31899.10.peg.2964	ATHE_RS11995	Athe_2382
fig|31899.10.peg.2965	ATHE_RS12000	Athe_2383
fig|31899.10.peg.2966	ATHE_RS12005	Athe_2384
fig|31899.10.peg.2967	ATHE_RS12010	Athe_2385
fig|31899.10.peg.2968	ATHE_RS12015	Athe_2386
fig|31899.10.peg.2969	ATHE_RS12020	Athe_2387
fig|31899.10.peg.2970	ATHE_RS12025	Athe_2388
fig|31899.10.peg.2971	ATHE_RS12030	Athe_2389
fig|31899.10.peg.2972	ATHE_RS12035	Athe_2390
fig|31899.10.peg.2973	ATHE_RS12040	Athe_2391
fig|31899.10.peg.2974	ATHE_RS12045	Athe_2392
fig|31899.10.peg.2975	-	-
fig|31899.10.peg.2976	-	-
fig|31899.10.peg.2977	ATHE_RS12060	Athe_2395
fig|31899.10.peg.2978	ATHE_RS12065	Athe_2396
fig|31899.10.peg.2979	ATHE_RS12070	Athe_2397
fig|31899.10.peg.2980	ATHE_RS12075	Athe_2398
fig|31899.10.peg.2981	ATHE_RS12080	Athe_2399
fig|31899.10.peg.2982	ATHE_RS12085	Athe_2400
fig|31899.10.peg.2983	ATHE_RS12090	Athe_2401
fig|31899.10.peg.2984	ATHE_RS12095	Athe_2402
fig|31899.10.peg.2985	ATHE_RS12100	Athe_2403
fig|31899.10.peg.2986	-	-
fig|31899.10.peg.2987	ATHE_RS12110	Athe_2404
fig|31899.10.rna.65	-	-
fig|31899.10.peg.2988	ATHE_RS12120	Athe_2405
fig|31899.10.peg.2989	-	-
fig|31899.10.peg.2990	ATHE_RS12130	Athe_2406
fig|31899.10.peg.2991	ATHE_RS12135	Athe_2407
fig|31899.10.peg.2992	ATHE_RS12140	Athe_2408
fig|31899.10.peg.2993	-	-
fig|31899.10.peg.2994	ATHE_RS12145	Athe_2409
fig|31899.10.peg.2995	ATHE_RS12150	Athe_2410
fig|31899.10.peg.2996	ATHE_RS12155	Athe_2411
fig|31899.10.peg.2997	ATHE_RS12160	Athe_2412
fig|31899.10.peg.2998	-	-
fig|31899.10.peg.2999	ATHE_RS12165	Athe_2413
fig|31899.10.peg.3000	ATHE_RS12170	Athe_2414
fig|31899.10.peg.3001	ATHE_RS12175	Athe_2415
fig|31899.10.peg.3002	ATHE_RS12180	Athe_2416
fig|31899.10.peg.3003	ATHE_RS12185	Athe_2417
fig|31899.10.peg.3004	ATHE_RS12190	Athe_2418
fig|31899.10.peg.3005	-	-
fig|31899.10.peg.3006	ATHE_RS12195	Athe_2419
fig|31899.10.peg.3007	ATHE_RS12200	Athe_2420
fig|31899.10.peg.3008	-	-
fig|31899.10.peg.3009	ATHE_RS12210	Athe_2422
fig|31899.10.peg.3010	ATHE_RS12215	Athe_2423
fig|31899.10.peg.3011	-	-
fig|31899.10.peg.3012	-	-
fig|31899.10.peg.3013	ATHE_RS12225	Athe_2426
fig|31899.10.peg.3014	ATHE_RS12230	Athe_2427
fig|31899.10.peg.3015	ATHE_RS12235	Athe_2428
fig|31899.10.peg.3016	ATHE_RS12245	Athe_2430
fig|31899.10.peg.3017	ATHE_RS12250	Athe_2431
fig|31899.10.peg.3018	ATHE_RS12255	Athe_2432
fig|31899.10.peg.3019	ATHE_RS12260	Athe_2433
fig|31899.10.peg.3020	ATHE_RS12265	Athe_2434
fig|31899.10.peg.3021	ATHE_RS12270	Athe_2435
fig|31899.10.peg.3022	ATHE_RS12275	Athe_2436
fig|31899.10.peg.3023	ATHE_RS12280	Athe_2437
fig|31899.10.peg.3024	ATHE_RS12285	Athe_2438
fig|31899.10.peg.3025	ATHE_RS12290	Athe_2439
fig|31899.10.peg.3026	-	-
fig|31899.10.peg.3027	ATHE_RS12295	Athe_2440
fig|31899.10.peg.3028	ATHE_RS12300	Athe_2441
fig|31899.10.peg.3029	ATHE_RS12305	Athe_2442
fig|31899.10.repeat.221	-	-
fig|31899.10.peg.3030	ATHE_RS12310	Athe_2443
fig|31899.10.peg.3031	-	-
fig|31899.10.peg.3032	ATHE_RS12320	Athe_2444
fig|31899.10.peg.3033	ATHE_RS12325	Athe_2445
fig|31899.10.peg.3034	ATHE_RS12330	Athe_2446
fig|31899.10.peg.3035	ATHE_RS12335	Athe_2447
fig|31899.10.peg.3036	ATHE_RS12340	Athe_2448
fig|31899.10.peg.3037	ATHE_RS12345	Athe_2449
fig|31899.10.peg.3038	ATHE_RS12350	Athe_2450
fig|31899.10.peg.3039	ATHE_RS12355	Athe_2451
fig|31899.10.peg.3040	ATHE_RS12360	Athe_2452
fig|31899.10.peg.3041	-	-
fig|31899.10.peg.3042	ATHE_RS12370	Athe_2454
fig|31899.10.peg.3043	ATHE_RS12375	Athe_2455
fig|31899.10.peg.3044	ATHE_RS12380	Athe_2456
fig|31899.10.peg.3045	ATHE_RS12385	Athe_2457
fig|31899.10.peg.3046	ATHE_RS12390	Athe_2458
fig|31899.10.peg.3047	ATHE_RS12395	Athe_2459
fig|31899.10.peg.3048	ATHE_RS12400	Athe_2460
fig|31899.10.peg.3049	ATHE_RS12405	Athe_2461
fig|31899.10.peg.3050	ATHE_RS12410	Athe_2462
fig|31899.10.peg.3051	ATHE_RS12415	Athe_2463
fig|31899.10.peg.3052	ATHE_RS12420	Athe_2464
fig|31899.10.peg.3053	-	-
fig|31899.10.repeat.222	-	-
fig|31899.10.peg.3054	ATHE_RS12430	Athe_2465
fig|31899.10.peg.3055	ATHE_RS12435	Athe_2466
fig|31899.10.peg.3056	ATHE_RS12440	Athe_2467
fig|31899.10.repeat.223	-	-
fig|31899.10.peg.3057	-	-
fig|31899.10.peg.3058	-	-
fig|31899.10.peg.3059	ATHE_RS12450	Athe_2469
fig|31899.10.peg.3060	-	-
fig|31899.10.peg.3061	ATHE_RS12455	Athe_2470
fig|31899.10.repeat.224	-	-
fig|31899.10.peg.3062	-	-
fig|31899.10.peg.3063	-	-
fig|31899.10.peg.3064	ATHE_RS12460	Athe_2471
fig|31899.10.repeat.225	-	-
fig|31899.10.peg.3065	ATHE_RS12465	Athe_2472
fig|31899.10.peg.3066	-	-
fig|31899.10.peg.3067	ATHE_RS12475	Athe_2473
fig|31899.10.peg.3068	ATHE_RS12480	Athe_2474
fig|31899.10.peg.3069	ATHE_RS12485	Athe_2475
fig|31899.10.peg.3070	-	-
fig|31899.10.peg.3071	ATHE_RS12495	Athe_2476
fig|31899.10.peg.3072	ATHE_RS12500	Athe_2477
fig|31899.10.peg.3073	-	-
fig|31899.10.peg.3074	ATHE_RS12505	NA
fig|31899.10.peg.3075	ATHE_RS12510	Athe_2479
fig|31899.10.peg.3076	ATHE_RS12515	Athe_2480
fig|31899.10.peg.3077	ATHE_RS12520	NA
fig|31899.10.peg.3078	ATHE_RS12525	Athe_2481
fig|31899.10.peg.3079	ATHE_RS12530	Athe_2482
fig|31899.10.peg.3080	ATHE_RS12535	Athe_2483
fig|31899.10.peg.3081	ATHE_RS12540	Athe_2484
fig|31899.10.peg.3082	ATHE_RS12545	Athe_2485
fig|31899.10.peg.3083	-	-
fig|31899.10.peg.3084	-	-
fig|31899.10.peg.3085	ATHE_RS12555	Athe_2487
fig|31899.10.peg.3086	ATHE_RS12560	Athe_2488
fig|31899.10.peg.3087	ATHE_RS12565	Athe_2489
fig|31899.10.peg.3088	ATHE_RS12570	Athe_2490
fig|31899.10.peg.3089	ATHE_RS12575	Athe_2491
fig|31899.10.peg.3090	-	-
fig|31899.10.peg.3091	ATHE_RS12580	Athe_2493
fig|31899.10.peg.3092	ATHE_RS12585	Athe_2494
fig|31899.10.peg.3093	ATHE_RS12590	Athe_2495
fig|31899.10.peg.3094	-	-
fig|31899.10.peg.3095	ATHE_RS12595	Athe_2497
fig|31899.10.peg.3096	ATHE_RS12600	Athe_2498
fig|31899.10.peg.3097	ATHE_RS12605	Athe_2499
fig|31899.10.peg.3098	ATHE_RS12610	Athe_2500
fig|31899.10.repeat.226	-	-
fig|31899.10.peg.3099	ATHE_RS14370	Athe_2501
fig|31899.10.peg.3100	ATHE_RS12615	Athe_2502
fig|31899.10.peg.3101	-	-
fig|31899.10.peg.3102	-	-
fig|31899.10.peg.3103	ATHE_RS12630	Athe_2504
fig|31899.10.peg.3104	-	-
fig|31899.10.peg.3105	ATHE_RS12635	Athe_2506
fig|31899.10.peg.3106	ATHE_RS12640	Athe_2507
fig|31899.10.peg.3107	ATHE_RS12645	Athe_2508
fig|31899.10.peg.3108	ATHE_RS12650	Athe_2509
fig|31899.10.peg.3109	-	-
fig|31899.10.peg.3110	ATHE_RS12660	Athe_2511
fig|31899.10.repeat.227	-	-
fig|31899.10.peg.3111	-	-
fig|31899.10.peg.3112	ATHE_RS12670	Athe_2513
fig|31899.10.peg.3113	ATHE_RS12675	Athe_2514
fig|31899.10.peg.3114	ATHE_RS12680	Athe_2515
fig|31899.10.peg.3115	-	-
fig|31899.10.peg.3116	ATHE_RS12685	Athe_2517
fig|31899.10.peg.3117	ATHE_RS12690	Athe_2518
fig|31899.10.peg.3118	ATHE_RS12695	Athe_2519
fig|31899.10.peg.3119	ATHE_RS12700	Athe_2520
fig|31899.10.peg.3120	ATHE_RS12705	Athe_2521
fig|31899.10.peg.3121	ATHE_RS12710	Athe_2522
fig|31899.10.peg.3122	ATHE_RS12715	Athe_2523
fig|31899.10.peg.3123	ATHE_RS12720	Athe_2524
fig|31899.10.peg.3124	ATHE_RS12725	Athe_2525
fig|31899.10.peg.3125	-	-
fig|31899.10.peg.3126	ATHE_RS12730	Athe_2526
fig|31899.10.peg.3127	ATHE_RS12735	Athe_2527
fig|31899.10.peg.3128	ATHE_RS12740	Athe_2528
fig|31899.10.peg.3129	ATHE_RS12745	Athe_2529
fig|31899.10.peg.3130	ATHE_RS12750	NA
fig|31899.10.peg.3131	ATHE_RS12755	Athe_2531
fig|31899.10.peg.3132	ATHE_RS12760	Athe_2532
fig|31899.10.repeat.1	-	-
fig|31899.10.peg.9	-	-
fig|31899.10.peg.10	-	-
fig|31899.10.peg.11	-	-
fig|31899.10.peg.12	-	-
fig|31899.10.peg.13	-	-
fig|31899.10.peg.14	-	-
fig|31899.10.repeat.2	-	-
fig|31899.10.peg.15	-	-
fig|31899.10.repeat.3	-	-
fig|31899.10.peg.16	-	-
fig|31899.10.repeat.4	-	-
fig|31899.10.repeat.5	-	-
fig|31899.10.peg.17	-	-
fig|31899.10.peg.18	-	-
fig|31899.10.repeat.6	-	-
fig|31899.10.peg.19	-	-
fig|31899.10.peg.20	-	-
fig|31899.10.peg.21	-	-
fig|31899.10.peg.22	-	-
fig|31899.10.peg.23	-	-
fig|31899.10.repeat.7	-	-
fig|31899.10.peg.24	-	-
fig|31899.10.peg.25	-	-
fig|31899.10.peg.26	-	-
fig|31899.10.peg.27	ATHE_RS14010	Athe_2774
fig|31899.10.peg.28	ATHE_RS14005	Athe_2773
fig|31899.10.repeat.8	-	-
fig|31899.10.peg.29	-	-
fig|31899.10.repeat.9	-	-
fig|31899.10.peg.30	ATHE_RS14000	Athe_2772
fig|31899.10.repeat.10	-	-
fig|31899.10.repeat.11	-	-
fig|31899.10.peg.31	ATHE_RS13995	Athe_2771
fig|31899.10.peg.32	ATHE_RS14445	Athe_2770
fig|31899.10.peg.33	-	-
fig|31899.10.peg.34	-	-
fig|31899.10.repeat.12	-	-
fig|31899.10.peg.35	ATHE_RS14020	Athe_2776
fig|31899.10.repeat.13	-	-
fig|31899.10.peg.36	-	-
fig|31899.10.peg.37	-	-
fig|31899.10.peg.38	ATHE_RS14010	Athe_2774
fig|31899.10.peg.39	ATHE_RS14005	Athe_2773
fig|31899.10.repeat.14	-	-
fig|31899.10.peg.40	-	-
fig|31899.10.repeat.15	-	-
fig|31899.10.peg.41	ATHE_RS14000	Athe_2772
fig|31899.10.repeat.16	-	-
fig|31899.10.repeat.17	-	-
fig|31899.10.peg.42	ATHE_RS13995	Athe_2771
fig|31899.10.peg.43	ATHE_RS14445	Athe_2770
fig|31899.10.peg.44	-	-
fig|31899.10.peg.45	-	-
fig|31899.10.repeat.18	-	-
fig|31899.10.peg.46	ATHE_RS14020	Athe_2776
fig|31899.10.repeat.19	-	-
fig|31899.10.peg.47	-	-
fig|31899.10.peg.48	-	-
fig|31899.10.peg.49	-	-
fig|31899.10.peg.50	-	-
fig|31899.10.peg.51	-	-
fig|31899.10.peg.52	-	-
fig|31899.10.repeat.20	-	-
fig|31899.10.repeat.21	-	-
fig|31899.10.peg.53	-	-
fig|31899.10.peg.54	-	-
fig|31899.10.peg.55	ATHE_RS03695	Athe_0744
fig|31899.10.repeat.22	-	-
fig|31899.10.peg.56	-	-
fig|31899.10.peg.57	-	-
fig|31899.10.peg.58	-	-
fig|31899.10.peg.59	-	-
fig|31899.10.repeat.23	-	-
fig|31899.10.peg.60	-	-
fig|31899.10.peg.61	-	-
fig|31899.10.rna.1	-	-
fig|31899.10.peg.62	ATHE_RS03720	Athe_0748
fig|31899.10.peg.63	ATHE_RS03725	Athe_0749
fig|31899.10.peg.64	-	-
fig|31899.10.peg.65	-	-
fig|31899.10.peg.66	-	-
fig|31899.10.repeat.24	-	-
fig|31899.10.peg.67	-	-
fig|31899.10.peg.1	-	-
fig|31899.10.peg.2	ATHE_RS14035	Athe_2778
fig|31899.10.peg.3	ATHE_RS14040	Athe_2779
fig|31899.10.peg.4	ATHE_RS14045	Athe_2780
fig|31899.10.peg.5	ATHE_RS14030	Athe_2777
fig|31899.10.peg.6	ATHE_RS14035	Athe_2778
fig|31899.10.peg.7	ATHE_RS14040	Athe_2779
fig|31899.10.peg.8	ATHE_RS14045	Athe_2780
