Tag	1094508.3	203119.11	31899.1	394503.7
TAG22711	fig|1094508.3.peg.722|Tsac_0714	-	fig|31899.10.peg.2743|SAMN05216182_2500	-
TAG22712	-	-	-	-
TAG22713	fig|1094508.3.peg.724|Tsac_0716	-	-	-
TAG22714	fig|1094508.3.peg.1697	-	-	-
TAG22715	fig|1094508.3.peg.1695|Tsac_1673	-	-	-
TAG22716	fig|1094508.3.peg.725|Tsac_0717	-	-	-
TAG22717	-	-	-	-
TAG22718	-	-	-	-
TAG22719	-	-	-	-
TAG22720	-	-	-	-
TAG22721	-	-	-	-
TAG22722	fig|1094508.3.peg.1680|Tsac_1659	fig|203119.11.peg.2705|Cthe_2542	fig|31899.10.peg.1674|SAMN05216182_1467	-
TAG22723	-	-	-	-
TAG22724	-	-	-	-
TAG22725	-	-	-	-
TAG22726	fig|1094508.3.peg.723|Tsac_0715	-	-	-
TAG22727	fig|1094508.3.peg.1652|Tsac_1631	-	-	-
TAG22728	-	-	-	-
TAG22729	fig|1094508.3.peg.1649|Tsac_1628	-	-	-
TAG22730	-	-	-	-
TAG22731	-	-	-	-
TAG22732	fig|1094508.3.peg.1635|Tsac_1614	-	-	-
TAG22733	fig|1094508.3.peg.1633|Tsac_1612	-	-	-
TAG22734	fig|1094508.3.peg.1630|Tsac_1609	-	-	-
TAG22735	-	-	-	-
TAG22736	-	-	-	-
TAG22737	fig|1094508.3.peg.727|Tsac_0718	-	-	-
TAG22738	-	-	-	-
TAG22739	-	-	-	-
TAG22740	fig|1094508.3.peg.728	-	-	-
TAG22741	-	-	-	-
TAG22742	-	-	-	-
TAG22743	-	-	-	-
TAG22744	-	-	-	-
TAG22745	-	-	-	-
TAG22746	-	-	-	-
TAG22747	-	-	-	-
TAG22748	fig|1094508.3.peg.729|Tsac_0722	-	-	-
TAG22749	-	-	-	-
TAG22750	-	-	-	-
TAG22751	-	-	-	-
TAG22752	-	-	-	-
TAG22753	-	-	-	-
TAG22754	-	-	-	-
TAG22755	-	-	-	-
TAG22756	-	-	-	-
TAG22757	fig|1094508.3.peg.730|Tsac_0723	-	-	-
TAG22758	-	-	-	-
TAG22759	-	-	-	-
TAG22760	-	-	-	-
TAG22761	-	-	-	-
TAG22762	fig|1094508.3.peg.733|Tsac_0726	-	-	-
TAG22763	-	-	-	-
TAG22764	-	-	-	-
TAG22765	-	-	-	-
TAG22766	fig|1094508.3.peg.1129|Tsac_1118	-	-	-
TAG22767	fig|1094508.3.peg.734|Tsac_0727	-	-	-
TAG22768	-	-	-	-
TAG22769	-	-	-	-
TAG22770	-	-	-	-
TAG22771	-	-	-	-
TAG22772	-	-	-	-
TAG22773	-	-	-	-
TAG22774	-	-	-	-
TAG22775	fig|1094508.3.peg.735|Tsac_0728	-	-	-
TAG22776	-	-	-	-
TAG22777	-	-	-	-
TAG22778	-	-	-	fig|394503.7.peg.3305|Ccel_3225
TAG22779	-	-	-	-
TAG22780	-	-	-	-
TAG22781	-	-	-	-
TAG22782	-	-	-	-
TAG22783	-	-	-	-
TAG22784	-	-	-	-
TAG22785	-	-	-	-
TAG22786	-	-	-	-
TAG22787	-	-	-	-
TAG22788	-	-	-	-
TAG22789	-	-	-	-
TAG22790	-	-	-	-
TAG22791	fig|1094508.3.peg.2218|Tsac_2191	fig|203119.11.peg.1854|Cthe_1759	fig|31899.10.peg.811|SAMN05216182_0651	-
TAG22792	fig|1094508.3.peg.2221|Tsac_2194	-	-	-
TAG22793	-	-	-	-
TAG22794	-	-	-	-
TAG22795	-	-	-	-
TAG22796	-	-	-	-
TAG22797	-	-	-	-
TAG22798	-	-	-	-
TAG22799	-	-	-	-
TAG22800	-	-	-	-
TAG22801	-	-	-	-
TAG22802	"fig|1094508.3.peg.117|Tsac_0116,fig|1094508.3.peg.1277|Tsac_1263,fig|1094508.3.peg.2542|Tsac_2507"	-	-	-
TAG22803	-	-	-	-
TAG22804	-	-	-	-
TAG22805	-	-	-	-
TAG22806	-	-	-	-
TAG22807	fig|1094508.3.peg.2264|Tsac_2237	-	-	-
TAG22808	fig|1094508.3.peg.2269|Tsac_2241	fig|203119.11.peg.1665|Cthe_1568	-	fig|394503.7.peg.1660|Ccel_1610
TAG22809	fig|1094508.3.peg.740|Tsac_0733	fig|203119.11.peg.2798|Cthe_2627	fig|31899.10.peg.2982|SAMN05216182_2724	"fig|394503.7.peg.1447|Ccel_1405,fig|394503.7.peg.3175|Ccel_3095"
TAG22810	-	-	-	-
TAG22811	-	-	-	-
TAG22812	"fig|1094508.3.peg.2313|Tsac_2284,fig|1094508.3.peg.353|Tsac_0350"	-	-	-
TAG22813	-	-	-	-
TAG22814	fig|1094508.3.peg.2337|Tsac_2308	-	-	-
TAG22815	fig|1094508.3.peg.2338|Tsac_2309	-	-	-
TAG22816	-	-	-	-
TAG22817	-	-	-	-
TAG22818	fig|1094508.3.peg.2345|Tsac_2316	-	-	-
TAG22819	-	-	-	-
TAG22820	-	-	-	-
TAG22821	-	-	-	-
TAG22822	-	-	fig|31899.10.peg.561|SAMN05216182_0420	-
TAG22823	-	-	-	-
TAG22824	fig|1094508.3.peg.2370|Tsac_2339	-	-	-
TAG22825	fig|1094508.3.peg.2375|Tsac_2344	-	-	-
TAG22826	-	-	-	-
TAG22827	-	-	-	-
TAG22828	-	-	-	-
TAG22829	-	-	-	-
TAG22830	-	-	-	-
TAG22831	fig|1094508.3.peg.2400|Tsac_2369	-	-	-
TAG22832	-	-	-	-
TAG22833	fig|1094508.3.peg.2418|Tsac_2385	-	-	-
TAG22834	-	-	-	-
TAG22835	"fig|1094508.3.peg.2321|Tsac_2292,fig|1094508.3.peg.2428|Tsac_2395,fig|1094508.3.peg.333|Tsac_0331"	-	-	"fig|394503.7.peg.975|Ccel_0942,fig|394503.7.peg.976|Ccel_0943,fig|394503.7.peg.983|Ccel_0949"
TAG22836	fig|1094508.3.peg.2429|Tsac_2396	-	-	-
TAG22837	fig|1094508.3.peg.2495|Tsac_2460	-	-	-
TAG22838	fig|1094508.3.peg.2497|Tsac_2462	-	-	fig|394503.7.peg.1141|Ccel_1107
TAG22839	-	-	-	-
TAG22840	-	-	-	-
TAG22841	-	-	-	-
TAG22842	fig|1094508.3.peg.2547|Tsac_2512	-	-	-
TAG22843	-	-	-	-
TAG22844	-	-	-	-
TAG22845	fig|1094508.3.peg.2560|Tsac_2525	-	-	-
TAG22846	fig|1094508.3.peg.2562|Tsac_2527	-	-	-
TAG22847	fig|1094508.3.peg.2563|Tsac_2528	-	-	-
TAG22848	fig|1094508.3.peg.2573|Tsac_2538	-	fig|31899.10.peg.199|SAMN05216182_0121	-
TAG22849	fig|1094508.3.peg.758|Tsac_0751	-	-	-
TAG22850	fig|1094508.3.peg.1497|Tsac_1477	-	-	-
TAG22851	fig|1094508.3.peg.2578|Tsac_2543	-	-	-
TAG22852	-	-	-	-
TAG22853	-	-	-	-
TAG22854	-	-	-	-
TAG22855	-	-	-	-
TAG22856	-	-	-	-
TAG22857	"fig|1094508.3.peg.1668|Tsac_1647,fig|1094508.3.peg.2588|Tsac_2553,fig|1094508.3.peg.2589|Tsac_2554"	"fig|203119.11.peg.3168|Cthe_2962,fig|203119.11.peg.3169|Cthe_2963"	"fig|31899.10.peg.2430|SAMN05216182_2214,fig|31899.10.peg.2431|SAMN05216182_2215"	"fig|394503.7.peg.1816|Ccel_1764,fig|394503.7.peg.1817|Ccel_1765,fig|394503.7.peg.47|Ccel_0045,fig|394503.7.peg.48|Ccel_0046"
TAG22858	-	-	-	-
TAG22859	-	-	-	-
TAG22860	fig|1094508.3.peg.2610|Tsac_2574	-	-	-
TAG22861	-	-	-	-
TAG22862	fig|1094508.3.peg.2628|Tsac_2591	-	-	-
TAG22863	-	-	-	-
TAG22864	-	-	-	-
TAG22865	fig|1094508.3.peg.2631|Tsac_2596	-	-	-
TAG22866	fig|1094508.3.peg.2633|Tsac_2598	-	-	-
TAG22867	-	-	-	-
TAG22868	-	-	-	-
TAG22869	-	-	-	-
TAG22870	-	-	-	-
TAG22871	fig|1094508.3.peg.2644|Tsac_2609	fig|203119.11.peg.2194|Cthe_2068	fig|31899.10.peg.1546|SAMN05216182_1344	fig|394503.7.peg.3405|Ccel_3329
TAG22872	fig|1094508.3.peg.2665|Tsac_2629	-	-	-
TAG22873	-	-	-	-
TAG22874	-	-	-	-
TAG22875	-	-	-	-
TAG22876	-	-	-	-
TAG22877	-	-	-	-
TAG22878	fig|1094508.3.peg.8|Tsac_0007	-	-	-
TAG22879	fig|1094508.3.peg.9|Tsac_0008	-	-	-
TAG22880	fig|1094508.3.peg.14|Tsac_0013	-	-	-
TAG22881	-	-	-	-
TAG22882	-	-	-	-
TAG22883	-	-	-	-
TAG22884	-	-	-	-
TAG22885	-	-	-	-
TAG22886	-	-	-	-
TAG22887	-	-	-	-
TAG22888	fig|1094508.3.peg.51|Tsac_0050	-	-	-
TAG22889	-	-	-	-
TAG22890	-	-	-	-
TAG22891	fig|1094508.3.peg.58|Tsac_0057	-	-	-
TAG22892	-	-	-	-
TAG22893	-	-	-	-
TAG22894	-	-	-	-
TAG22895	-	-	-	-
TAG22896	fig|1094508.3.peg.73|Tsac_0071	-	-	-
TAG22897	-	-	-	-
TAG22898	-	-	-	-
TAG22899	-	-	-	-
TAG22900	-	-	-	-
TAG22901	-	-	-	-
TAG22902	-	-	-	-
TAG22903	-	-	-	-
TAG22904	-	-	-	-
TAG22905	-	-	-	-
TAG22906	-	-	-	-
TAG22907	-	-	-	-
TAG22908	fig|1094508.3.peg.76|Tsac_0074	-	-	fig|394503.7.peg.241|Ccel_0228
TAG22909	fig|1094508.3.peg.77|Tsac_0075	-	-	-
TAG22910	-	-	-	-
TAG22911	fig|1094508.3.peg.84|Tsac_0082	-	-	-
TAG22912	-	-	-	-
TAG22913	-	-	-	-
TAG22914	-	-	-	-
TAG22915	-	-	-	-
TAG22916	-	-	-	-
TAG22917	-	-	-	-
TAG22918	-	-	-	-
TAG22919	-	-	-	-
TAG22920	-	-	-	-
TAG22921	-	-	-	-
TAG22922	-	-	-	-
TAG22923	-	-	-	-
TAG22924	-	-	-	-
TAG22925	-	-	-	-
TAG22926	-	-	-	-
TAG22927	fig|1094508.3.peg.802|Tsac_0796	-	-	-
TAG22928	-	-	-	-
TAG22929	-	-	-	-
TAG22930	-	-	-	-
TAG22931	fig|1094508.3.peg.95|Tsac_0094	-	-	-
TAG22932	-	-	-	-
TAG22933	-	-	-	-
TAG22934	-	-	-	-
TAG22935	-	-	-	-
TAG22936	-	-	-	-
TAG22937	-	-	-	-
TAG22938	fig|1094508.3.peg.103|Tsac_0102	-	-	-
TAG22939	-	-	-	-
TAG22940	-	fig|203119.11.peg.285|Cthe_0270	-	fig|394503.7.peg.1595|Ccel_1550
TAG22941	fig|1094508.3.peg.113|Tsac_0112	-	-	-
TAG22942	fig|1094508.3.peg.115|Tsac_0114	-	-	-
TAG22943	-	-	-	-
TAG22944	fig|1094508.3.peg.126|Tsac_0125	-	-	-
TAG22945	-	-	-	-
TAG22946	-	-	-	-
TAG22947	-	-	-	-
TAG22948	-	-	-	-
TAG22949	fig|1094508.3.peg.165|Tsac_0164	-	fig|31899.10.peg.2962|SAMN05216182_2704	-
TAG22950	-	-	-	-
TAG22951	fig|1094508.3.peg.172|Tsac_0171	-	fig|31899.10.peg.406|SAMN05216182_0277	-
TAG22952	fig|1094508.3.peg.184|Tsac_0184	-	-	-
TAG22953	fig|1094508.3.peg.191|Tsac_0191	-	-	-
TAG22954	fig|1094508.3.peg.200|Tsac_0200	-	fig|31899.10.peg.2574|SAMN05216182_2338	-
TAG22955	-	-	-	-
TAG22956	fig|1094508.3.peg.231|Tsac_0230	-	-	-
TAG22957	fig|1094508.3.peg.232|Tsac_0231	fig|203119.11.peg.1566|Cthe_1478	-	-
TAG22958	-	-	-	-
TAG22959	-	-	-	-
TAG22960	-	-	-	-
TAG22961	fig|1094508.3.peg.244|Tsac_0243	-	-	-
TAG22962	-	-	-	-
TAG22963	fig|1094508.3.peg.256|Tsac_0255	-	-	fig|394503.7.peg.1093|Ccel_1059
TAG22964	fig|1094508.3.peg.259|Tsac_0258	-	-	-
TAG22965	-	-	-	-
TAG22966	-	-	-	-
TAG22967	-	-	-	-
TAG22968	-	-	-	-
TAG22969	-	-	-	-
TAG22970	-	-	-	-
TAG22971	-	-	-	-
TAG22972	-	-	-	-
TAG22973	-	-	-	-
TAG22974	-	-	-	-
TAG22975	fig|1094508.3.peg.270|Tsac_0269	-	-	-
TAG22976	fig|1094508.3.peg.824|Tsac_0817	-	fig|31899.10.peg.2901|SAMN05216182_2648	-
TAG22977	-	-	-	-
TAG22978	fig|1094508.3.peg.328|Tsac_0326	-	fig|31899.10.peg.1544|SAMN05216182_1342	-
TAG22979	fig|1094508.3.peg.332|Tsac_0330	-	-	-
TAG22980	-	-	-	-
TAG22981	-	-	-	-
TAG22982	-	-	-	-
TAG22983	-	-	-	-
TAG22984	-	-	-	-
TAG22985	-	-	-	-
TAG22986	-	-	-	-
TAG22987	-	-	-	-
TAG22988	-	-	-	-
TAG22989	-	-	-	-
TAG22990	-	-	-	-
TAG22991	-	-	fig|31899.10.peg.2010|SAMN05216182_1794	-
TAG22992	-	-	-	-
TAG22993	"fig|1094508.3.peg.371,fig|1094508.3.peg.372"	-	-	-
TAG22994	-	-	-	-
TAG22995	-	-	-	-
TAG22996	-	-	-	-
TAG22997	fig|1094508.3.peg.386|Tsac_0380	-	-	-
TAG22998	-	-	-	-
TAG22999	-	-	-	-
TAG23000	-	-	-	-
TAG23001	-	-	-	-
TAG23002	-	-	-	-
TAG23003	-	-	-	-
TAG23004	-	-	-	-
TAG23005	-	fig|203119.11.peg.2180|Cthe_2054	-	-
TAG23006	fig|1094508.3.peg.403|Tsac_0397	-	-	-
TAG23007	fig|1094508.3.peg.417|Tsac_0412	-	-	-
TAG23008	-	-	-	-
TAG23009	fig|1094508.3.peg.419|Tsac_0414	-	fig|31899.10.peg.143|SAMN05216182_0070	fig|394503.7.peg.661|Ccel_0639
TAG23010	-	-	-	-
TAG23011	fig|1094508.3.peg.839|Tsac_0831	-	-	-
TAG23012	fig|1094508.3.peg.426|Tsac_0422	-	-	-
TAG23013	-	-	-	-
TAG23014	-	-	-	-
TAG23015	fig|1094508.3.peg.429|Tsac_0425	-	-	-
TAG23016	-	-	-	-
TAG23017	-	-	-	-
TAG23018	fig|1094508.3.peg.431|Tsac_0427	-	-	-
TAG23019	-	-	-	-
TAG23020	-	-	-	-
TAG23021	fig|1094508.3.peg.434|Tsac_0430	-	-	-
TAG23022	-	-	-	-
TAG23023	-	-	-	-
TAG23024	fig|1094508.3.peg.428|Tsac_0424	-	-	-
TAG23025	-	-	-	-
TAG23026	-	-	-	-
TAG23027	-	-	-	-
TAG23028	-	-	-	-
TAG23029	-	-	-	-
TAG23030	fig|1094508.3.peg.395|Tsac_0389	-	-	-
TAG23031	-	-	-	-
TAG23032	-	-	-	-
TAG23033	-	-	-	-
TAG23034	-	-	-	-
TAG23035	-	-	-	-
TAG23036	fig|1094508.3.peg.461|Tsac_0456	-	-	-
TAG23037	-	-	-	-
TAG23038	-	-	-	-
TAG23039	-	-	-	-
TAG23040	-	-	-	-
TAG23041	-	-	-	-
TAG23042	-	-	-	-
TAG23043	-	-	-	-
TAG23044	-	-	-	-
TAG23045	-	-	-	-
TAG23046	-	-	-	-
TAG23047	-	-	-	-
TAG23048	fig|1094508.3.peg.864|Tsac_0854	-	-	-
TAG23049	-	-	-	-
TAG23050	-	-	-	-
TAG23051	fig|1094508.3.peg.537|Tsac_0533	-	-	-
TAG23052	"fig|1094508.3.peg.2393|Tsac_2362,fig|1094508.3.peg.544|Tsac_0540"	fig|203119.11.peg.1946|Cthe_1839	fig|31899.10.peg.203|SAMN05216182_0125	fig|394503.7.peg.3269|Ccel_3189
TAG23053	-	-	-	-
TAG23054	-	-	-	-
TAG23055	-	-	-	-
TAG23056	-	-	-	-
TAG23057	-	-	-	-
TAG23058	-	-	-	-
TAG23059	-	-	-	-
TAG23060	fig|1094508.3.peg.873|Tsac_0863	-	-	-
TAG23061	fig|1094508.3.peg.874|Tsac_0864	-	-	-
TAG23062	-	-	-	-
TAG23063	-	-	-	-
TAG23064	-	-	-	-
TAG23065	-	-	-	-
TAG23066	-	-	-	-
TAG23067	-	-	-	-
TAG23068	-	-	-	-
TAG23069	-	-	-	-
TAG23070	-	-	-	-
TAG23071	-	-	-	-
TAG23072	fig|1094508.3.peg.840|Tsac_0832	-	-	-
TAG23073	-	-	-	-
TAG23074	-	-	-	-
TAG23075	-	-	-	-
TAG23076	-	-	-	-
TAG23077	fig|1094508.3.peg.587|Tsac_0581	-	-	-
TAG23078	fig|1094508.3.peg.920|Tsac_0910	-	-	-
TAG23079	-	-	-	-
TAG23080	-	-	-	-
TAG23081	-	-	-	-
TAG23082	-	-	-	-
TAG23083	-	-	-	-
TAG23084	-	-	-	-
TAG23085	fig|1094508.3.peg.943|Tsac_0933	-	-	-
TAG23086	fig|1094508.3.peg.944|Tsac_0934	-	-	-
TAG23087	fig|1094508.3.peg.948|Tsac_0938	-	-	-
TAG23088	-	-	-	-
TAG23089	fig|1094508.3.peg.954|Tsac_0944	-	-	-
TAG23090	-	-	-	-
TAG23091	-	-	-	-
TAG23092	fig|1094508.3.peg.979|Tsac_0968	-	-	-
TAG23093	-	-	-	-
TAG23094	-	-	-	-
TAG23095	-	-	-	-
TAG23096	fig|1094508.3.peg.1012|Tsac_1000	fig|203119.11.peg.2895|Cthe_2721	fig|31899.10.peg.2025|SAMN05216182_1814	fig|394503.7.peg.325|Ccel_0309
TAG23097	fig|1094508.3.peg.1021|Tsac_1009	-	-	-
TAG23098	-	-	-	-
TAG23099	-	-	-	-
TAG23100	-	-	-	-
TAG23101	fig|1094508.3.peg.1069|Tsac_1058	-	-	-
TAG23102	-	-	-	-
TAG23103	-	-	-	-
TAG23104	-	-	-	-
TAG23105	-	-	-	-
TAG23106	-	-	-	-
TAG23107	fig|1094508.3.peg.1117|Tsac_1105	-	-	-
TAG23108	fig|1094508.3.peg.1119|Tsac_1107	-	-	-
TAG23109	-	fig|203119.11.peg.1181|Cthe_1121	-	-
TAG23110	-	-	-	-
TAG23111	-	-	-	-
TAG23112	-	-	-	-
TAG23113	-	-	-	-
TAG23114	-	-	-	-
TAG23115	-	-	-	-
TAG23116	-	-	-	-
TAG23117	-	-	-	-
TAG23118	-	-	-	-
TAG23119	-	-	-	-
TAG23120	-	-	-	-
TAG23121	-	-	-	-
TAG23122	-	-	-	-
TAG23123	fig|1094508.3.peg.1157|Tsac_1144	-	-	-
TAG23124	-	-	-	-
TAG23125	-	-	-	-
TAG23126	-	-	-	-
TAG23127	fig|1094508.3.peg.1184|Tsac_1170	-	-	-
TAG23128	-	-	-	-
TAG23129	fig|1094508.3.peg.1204|Tsac_1190	-	-	-
TAG23130	-	-	-	-
TAG23131	fig|1094508.3.peg.1217|Tsac_1203	-	-	-
TAG23132	fig|1094508.3.peg.1228|Tsac_1214	-	-	-
TAG23133	-	-	-	-
TAG23134	-	-	-	-
TAG23135	-	-	-	-
TAG23136	-	-	-	-
TAG23137	fig|1094508.3.peg.1278|Tsac_1264	-	-	-
TAG23138	fig|1094508.3.peg.1279|Tsac_1265	-	-	-
TAG23139	fig|1094508.3.peg.1282|Tsac_1268	-	-	-
TAG23140	-	-	-	-
TAG23141	-	-	fig|31899.10.peg.2618|SAMN05216182_2383	-
TAG23142	-	-	-	-
TAG23143	fig|1094508.3.peg.1307|Tsac_1293	-	-	-
TAG23144	fig|1094508.3.peg.1308|Tsac_1294	-	-	fig|394503.7.peg.2339|Ccel_2272
TAG23145	-	-	-	-
TAG23146	-	-	-	-
TAG23147	-	-	-	-
TAG23148	-	-	-	-
TAG23149	-	-	-	-
TAG23150	-	-	-	-
TAG23151	-	-	-	-
TAG23152	-	-	-	-
TAG23153	-	-	-	-
TAG23154	-	-	-	-
TAG23155	-	-	-	-
TAG23156	-	-	-	-
TAG23157	fig|1094508.3.peg.1327|Tsac_1313	-	-	-
TAG23158	fig|1094508.3.peg.1328|Tsac_1314	-	-	-
TAG23159	-	-	-	-
TAG23160	-	-	-	-
TAG23161	-	-	-	-
TAG23162	-	-	-	-
TAG23163	fig|1094508.3.peg.1335|Tsac_1321	-	-	-
TAG23164	fig|1094508.3.peg.1336|Tsac_1322	-	-	-
TAG23165	fig|1094508.3.peg.1337|Tsac_1323	-	-	-
TAG23166	fig|1094508.3.peg.1338|Tsac_1324	-	-	-
TAG23167	-	-	-	-
TAG23168	-	-	-	-
TAG23169	-	-	-	-
TAG23170	-	-	-	-
TAG23171	-	-	-	-
TAG23172	fig|1094508.3.peg.1347|Tsac_1333	-	-	-
TAG23173	-	-	-	-
TAG23174	-	-	-	-
TAG23175	-	-	-	-
TAG23176	-	-	-	-
TAG23177	-	-	-	-
TAG23178	-	-	-	-
TAG23179	-	-	-	-
TAG23180	-	-	-	-
TAG23181	-	-	-	-
TAG23182	-	-	-	-
TAG23183	-	-	-	-
TAG23184	-	-	-	-
TAG23185	-	-	-	-
TAG23186	-	-	-	-
TAG23187	-	fig|203119.11.peg.1718|Cthe_1622	-	fig|394503.7.peg.2913|Ccel_2827
TAG23188	-	-	-	-
TAG23189	-	-	-	-
TAG23190	-	-	-	-
TAG23191	-	-	-	-
TAG23192	-	-	-	-
TAG23193	-	-	-	-
TAG23194	-	-	-	-
TAG23195	"fig|1094508.3.peg.1349|Tsac_1335,fig|1094508.3.peg.2181|Tsac_2154,fig|1094508.3.peg.243|Tsac_0242"	"fig|203119.11.peg.1955|Cthe_1848,fig|203119.11.peg.256|Cthe_0244"	"fig|31899.10.peg.2848|SAMN05216182_2601,fig|31899.10.peg.725|SAMN05216182_0568"	"fig|394503.7.peg.247|Ccel_0234,fig|394503.7.peg.772|Ccel_0746"
TAG23196	-	-	-	-
TAG23197	-	-	-	-
TAG23198	-	-	-	-
TAG23199	fig|1094508.3.peg.1407|Tsac_1389	-	-	-
TAG23200	-	-	-	-
TAG23201	fig|1094508.3.peg.1412|Tsac_1394	-	-	-
TAG23202	-	-	-	-
TAG23203	fig|1094508.3.peg.1413|Tsac_1395	-	-	fig|394503.7.peg.2024|Ccel_1967
TAG23204	-	-	-	-
TAG23205	-	-	-	-
TAG23206	-	-	-	-
TAG23207	-	-	-	-
TAG23208	-	-	-	-
TAG23209	-	-	-	-
TAG23210	-	-	-	-
TAG23211	-	-	-	-
TAG23212	-	-	-	-
TAG23213	fig|1094508.3.peg.1423|Tsac_1403	-	-	-
TAG23214	-	-	-	-
TAG23215	-	-	-	-
TAG23216	-	-	-	-
TAG23217	-	-	-	-
TAG23218	-	-	-	-
TAG23219	-	-	-	-
TAG23220	fig|1094508.3.peg.1436|Tsac_1416	-	-	-
TAG23221	fig|1094508.3.peg.1447|Tsac_1427	-	-	-
TAG23222	fig|1094508.3.peg.598|Tsac_0591	-	-	-
TAG23223	-	-	-	-
TAG23224	-	-	-	-
TAG23225	fig|1094508.3.peg.601|Tsac_0594	-	-	-
TAG23226	-	-	-	-
TAG23227	-	-	-	-
TAG23228	-	-	-	-
TAG23229	-	-	-	-
TAG23230	-	-	-	-
TAG23231	-	-	-	-
TAG23232	-	-	-	-
TAG23233	-	-	-	-
TAG23234	-	-	-	-
TAG23235	-	-	-	-
TAG23236	-	-	-	-
TAG23237	-	-	-	-
TAG23238	-	-	-	-
TAG23239	-	-	-	-
TAG23240	-	-	-	-
TAG23241	-	-	-	-
TAG23242	-	-	-	-
TAG23243	-	-	-	-
TAG23244	-	-	-	-
TAG23245	-	-	-	fig|394503.7.peg.997|Ccel_0963
TAG23246	-	-	-	-
TAG23247	-	-	-	-
TAG23248	-	-	-	-
TAG23249	-	-	-	-
TAG23250	-	-	-	-
TAG23251	-	-	-	-
TAG23252	-	-	-	-
TAG23253	fig|1094508.3.peg.613	-	-	-
TAG23254	-	-	-	-
TAG23255	-	fig|203119.11.peg.3316|Cthe_3104	fig|31899.10.peg.597|SAMN05216182_0455	-
TAG23256	fig|1094508.3.peg.1457|Tsac_1437	-	-	-
TAG23257	-	-	-	-
TAG23258	-	-	-	-
TAG23259	-	-	-	-
TAG23260	fig|1094508.3.peg.1644|Tsac_1623	-	-	-
TAG23261	-	-	-	-
TAG23262	-	-	-	-
TAG23263	-	-	-	-
TAG23264	fig|1094508.3.peg.1702|Tsac_1679	-	-	-
TAG23265	-	-	-	-
TAG23266	-	-	-	-
TAG23267	-	-	-	-
TAG23268	-	-	-	-
TAG23269	fig|1094508.3.peg.1972|Tsac_1947	-	-	-
TAG23270	-	fig|203119.11.peg.894	fig|31899.10.peg.2208|SAMN05216182_1990	fig|394503.7.peg.1980|Ccel_1925
TAG23271	-	-	-	-
TAG23272	-	-	-	-
TAG23273	-	-	-	-
TAG23274	fig|1094508.3.peg.1915|Tsac_1891	-	-	-
TAG23275	fig|1094508.3.peg.1912|Tsac_1888	-	-	-
TAG23276	-	-	-	-
TAG23277	-	-	-	-
TAG23278	-	-	-	-
TAG23279	-	-	-	-
TAG23280	fig|1094508.3.peg.1900|Tsac_1875	-	-	-
TAG23281	-	-	-	-
TAG23282	-	-	-	-
TAG23283	fig|1094508.3.peg.1858|Tsac_1833	fig|203119.11.peg.442|Cthe_0417	fig|31899.10.peg.1537|SAMN05216182_1335	fig|394503.7.peg.1759|Ccel_1708
TAG23284	-	-	-	-
TAG23285	-	-	-	-
TAG23286	-	-	-	-
TAG23287	-	-	-	-
TAG23288	fig|1094508.3.peg.1807|Tsac_1783	-	-	-
TAG23289	-	-	-	-
TAG23290	-	-	-	-
TAG23291	-	-	-	-
TAG23292	-	-	-	-
TAG23293	-	-	-	-
TAG23294	-	-	-	-
TAG23295	-	-	-	-
TAG23296	-	-	-	-
TAG23297	fig|1094508.3.peg.1754|Tsac_1730	-	-	-
TAG23298	-	-	-	-
TAG23299	-	-	-	-
TAG23300	-	-	-	-
TAG23301	-	-	-	-
TAG23302	-	-	-	-
TAG23303	-	-	-	-
TAG23304	-	-	-	-
TAG23305	-	-	-	-
TAG23306	-	-	-	-
TAG23307	-	-	-	-
TAG23308	-	-	-	-
TAG23309	-	-	-	-
TAG23310	fig|1094508.3.peg.630|Tsac_0622	-	-	-
TAG23311	-	-	-	-
TAG23312	-	fig|203119.11.peg.1711|Cthe_1613	-	fig|394503.7.peg.2908|Ccel_2820
TAG23313	-	-	-	-
TAG23314	-	-	-	-
TAG23315	-	-	-	-
TAG23316	-	-	-	-
TAG23317	-	fig|203119.11.peg.1714|Cthe_1617	-	fig|394503.7.peg.2911|Ccel_2824
TAG23318	-	-	-	-
TAG23319	-	-	-	-
TAG23320	-	-	-	-
TAG23321	-	-	-	-
TAG23322	-	-	-	-
TAG23323	-	-	-	-
TAG23324	-	-	-	-
TAG23325	-	-	-	-
TAG23326	-	-	-	-
TAG23327	-	-	-	-
TAG23328	-	-	-	-
TAG23329	-	-	-	-
TAG23330	-	-	-	-
TAG23331	-	-	-	-
TAG23332	-	-	-	-
TAG23333	-	-	-	-
TAG23334	-	-	-	-
TAG23335	-	-	-	-
TAG23336	-	-	-	-
TAG23337	-	-	-	-
TAG23338	-	-	-	-
TAG23339	-	-	-	-
TAG23340	fig|1094508.3.peg.2489|Tsac_2455	-	-	-
TAG23341	-	-	-	-
TAG23342	-	-	-	-
TAG23343	-	-	-	-
TAG23344	-	-	-	-
TAG23345	-	-	-	-
TAG23346	fig|1094508.3.peg.2050|Tsac_2024	-	fig|31899.10.peg.1834|SAMN05216182_1624	fig|394503.7.peg.620|Ccel_0598
TAG23347	fig|1094508.3.peg.2053|Tsac_2027	-	-	-
TAG23348	-	-	-	-
TAG23349	-	-	-	-
TAG23350	fig|1094508.3.peg.1584|Tsac_1562	-	-	-
