Tag	1094508.3	203119.11	394503.7
TAG22543	Tsac_2126	Cthe_0342	Ccel_2232
TAG22553	Tsac_1632	Cthe_1948	Ccel_1660
TAG22586	-	-	Ccel_2473
TAG22593	-	Cthe_1174	-
TAG22598	Tsac_1300	-	-
TAG22618	Tsac_1460	-	Ccel_0153
TAG22621	Tsac_0655	-	-
TAG22624	Tsac_1467	-	-
TAG22628	Tsac_0656	-	-
TAG22641	Tsac_1534	-	-
TAG22642	Tsac_1535	-	-
TAG22643	Tsac_1536	-	-
TAG22644	Tsac_1541	Cthe_0096	Ccel_3466
TAG22648	Tsac_2155	-	-
TAG22649	Tsac_0665	-	-
TAG22650	Tsac_2149	-	-
TAG22651	Tsac_2146	-	-
TAG22653	Tsac_2136	-	-
TAG22654	Tsac_2123	Cthe_3048	Ccel_2564
TAG22655	Tsac_2105	-	-
TAG22657	-	-	-
TAG22662	Tsac_2078	-	-
TAG22664	Tsac_2062	Cthe_1326	Ccel_1941
TAG22668	Tsac_2048	Cthe_1071	Ccel_0574
TAG22678	Tsac_1226	-	-
TAG22679	Tsac_1995	-	-
TAG22682	Tsac_1984	-	-
TAG22684	Tsac_0562	-	-
TAG22685	Tsac_1946	-	-
TAG22686	-	-	-
TAG22687	Tsac_1903	-	-
TAG22688	Tsac_1894	-	-
TAG22689	Tsac_1870	-	-
TAG22691	Tsac_0696	-	-
TAG22692	Tsac_1815	-	-
TAG22693	Tsac_1795	-	-
TAG22694	Tsac_1787	-	-
TAG22695	Tsac_1786	-	-
TAG22696	Tsac_1785	-	-
TAG22703	Tsac_2520	-	-
TAG22709	Tsac_0713	-	-
TAG22710	Tsac_1700	-	-
TAG22711	Tsac_0714	-	-
TAG22713	Tsac_0716	-	-
TAG22714	-	-	-
TAG22715	Tsac_1673	-	-
TAG22716	Tsac_0717	-	-
TAG22722	Tsac_1659	Cthe_2542	-
TAG22726	Tsac_0715	-	-
TAG22727	Tsac_1631	-	-
TAG22729	Tsac_1628	-	-
TAG22732	Tsac_1614	-	-
TAG22733	Tsac_1612	-	-
TAG22734	Tsac_1609	-	-
TAG22737	Tsac_0718	-	-
TAG22740	-	-	-
TAG22748	Tsac_0722	-	-
TAG22757	Tsac_0723	-	-
TAG22762	Tsac_0726	-	-
TAG22766	Tsac_1118	-	-
TAG22767	Tsac_0727	-	-
TAG22775	Tsac_0728	-	-
TAG22778	-	-	Ccel_3225
TAG22791	Tsac_2191	Cthe_1759	-
TAG22792	Tsac_2194	-	-
TAG22802	"Tsac_0116,Tsac_1263,Tsac_2507"	-	-
TAG22807	Tsac_2237	-	-
TAG22808	Tsac_2241	Cthe_1568	Ccel_1610
TAG22809	Tsac_0733	Cthe_2627	"Ccel_1405,Ccel_3095"
TAG22812	"Tsac_2284,Tsac_0350"	-	-
TAG22814	Tsac_2308	-	-
TAG22815	Tsac_2309	-	-
TAG22818	Tsac_2316	-	-
TAG22822	-	-	-
TAG22824	Tsac_2339	-	-
TAG22825	Tsac_2344	-	-
TAG22831	Tsac_2369	-	-
TAG22833	Tsac_2385	-	-
TAG22835	"Tsac_2292,Tsac_2395,Tsac_0331"	-	"Ccel_0942,Ccel_0943,Ccel_0949"
TAG22836	Tsac_2396	-	-
TAG22837	Tsac_2460	-	-
TAG22838	Tsac_2462	-	Ccel_1107
TAG22842	Tsac_2512	-	-
TAG22845	Tsac_2525	-	-
TAG22846	Tsac_2527	-	-
TAG22847	Tsac_2528	-	-
TAG22848	Tsac_2538	-	-
TAG22849	Tsac_0751	-	-
TAG22850	Tsac_1477	-	-
TAG22851	Tsac_2543	-	-
TAG22857	"Tsac_1647,Tsac_2553,Tsac_2554"	"Cthe_2962,Cthe_2963"	"Ccel_1764,Ccel_1765,Ccel_0045,Ccel_0046"
TAG22860	Tsac_2574	-	-
TAG22862	Tsac_2591	-	-
TAG22865	Tsac_2596	-	-
TAG22866	Tsac_2598	-	-
TAG22871	Tsac_2609	Cthe_2068	Ccel_3329
TAG22872	Tsac_2629	-	-
TAG22878	Tsac_0007	-	-
TAG22879	Tsac_0008	-	-
TAG22880	Tsac_0013	-	-
TAG22888	Tsac_0050	-	-
TAG22891	Tsac_0057	-	-
TAG22896	Tsac_0071	-	-
TAG22908	Tsac_0074	-	Ccel_0228
TAG22909	Tsac_0075	-	-
TAG22911	Tsac_0082	-	-
TAG22927	Tsac_0796	-	-
TAG22931	Tsac_0094	-	-
TAG22938	Tsac_0102	-	-
TAG22940	-	Cthe_0270	Ccel_1550
TAG22941	Tsac_0112	-	-
TAG22942	Tsac_0114	-	-
TAG22944	Tsac_0125	-	-
TAG22949	Tsac_0164	-	-
TAG22951	Tsac_0171	-	-
TAG22952	Tsac_0184	-	-
TAG22953	Tsac_0191	-	-
TAG22954	Tsac_0200	-	-
TAG22956	Tsac_0230	-	-
TAG22957	Tsac_0231	Cthe_1478	-
TAG22961	Tsac_0243	-	-
TAG22963	Tsac_0255	-	Ccel_1059
TAG22964	Tsac_0258	-	-
TAG22975	Tsac_0269	-	-
TAG22976	Tsac_0817	-	-
TAG22978	Tsac_0326	-	-
TAG22979	Tsac_0330	-	-
TAG22991	-	-	-
TAG22993	"-,-"	-	-
TAG22997	Tsac_0380	-	-
TAG23005	-	Cthe_2054	-
TAG23006	Tsac_0397	-	-
TAG23007	Tsac_0412	-	-
TAG23009	Tsac_0414	-	Ccel_0639
TAG23011	Tsac_0831	-	-
TAG23012	Tsac_0422	-	-
TAG23015	Tsac_0425	-	-
TAG23018	Tsac_0427	-	-
TAG23021	Tsac_0430	-	-
TAG23024	Tsac_0424	-	-
TAG23030	Tsac_0389	-	-
TAG23036	Tsac_0456	-	-
TAG23048	Tsac_0854	-	-
TAG23051	Tsac_0533	-	-
TAG23052	"Tsac_2362,Tsac_0540"	Cthe_1839	Ccel_3189
TAG23060	Tsac_0863	-	-
TAG23061	Tsac_0864	-	-
TAG23072	Tsac_0832	-	-
TAG23077	Tsac_0581	-	-
TAG23078	Tsac_0910	-	-
TAG23085	Tsac_0933	-	-
TAG23086	Tsac_0934	-	-
TAG23087	Tsac_0938	-	-
TAG23089	Tsac_0944	-	-
TAG23092	Tsac_0968	-	-
TAG23096	Tsac_1000	Cthe_2721	Ccel_0309
TAG23097	Tsac_1009	-	-
TAG23101	Tsac_1058	-	-
TAG23107	Tsac_1105	-	-
TAG23108	Tsac_1107	-	-
TAG23109	-	Cthe_1121	-
TAG23123	Tsac_1144	-	-
TAG23127	Tsac_1170	-	-
TAG23129	Tsac_1190	-	-
TAG23131	Tsac_1203	-	-
TAG23132	Tsac_1214	-	-
TAG23137	Tsac_1264	-	-
TAG23138	Tsac_1265	-	-
TAG23139	Tsac_1268	-	-
TAG23141	-	-	-
TAG23143	Tsac_1293	-	-
TAG23144	Tsac_1294	-	Ccel_2272
TAG23157	Tsac_1313	-	-
TAG23158	Tsac_1314	-	-
TAG23163	Tsac_1321	-	-
TAG23164	Tsac_1322	-	-
TAG23165	Tsac_1323	-	-
TAG23166	Tsac_1324	-	-
TAG23172	Tsac_1333	-	-
TAG23187	-	Cthe_1622	Ccel_2827
TAG23195	"Tsac_1335,Tsac_2154,Tsac_0242"	"Cthe_1848,Cthe_0244"	"Ccel_0234,Ccel_0746"
TAG23199	Tsac_1389	-	-
TAG23201	Tsac_1394	-	-
TAG23203	Tsac_1395	-	Ccel_1967
TAG23213	Tsac_1403	-	-
TAG23220	Tsac_1416	-	-
TAG23221	Tsac_1427	-	-
TAG23222	Tsac_0591	-	-
TAG23225	Tsac_0594	-	-
TAG23245	-	-	Ccel_0963
TAG23253	-	-	-
TAG23255	-	Cthe_3104	-
TAG23256	Tsac_1437	-	-
TAG23260	Tsac_1623	-	-
TAG23264	Tsac_1679	-	-
TAG23269	Tsac_1947	-	-
TAG23270	-	-	Ccel_1925
TAG23274	Tsac_1891	-	-
TAG23275	Tsac_1888	-	-
TAG23280	Tsac_1875	-	-
TAG23283	Tsac_1833	Cthe_0417	Ccel_1708
TAG23288	Tsac_1783	-	-
TAG23297	Tsac_1730	-	-
TAG23310	Tsac_0622	-	-
TAG23312	-	Cthe_1613	Ccel_2820
TAG23317	-	Cthe_1617	Ccel_2824
TAG23340	Tsac_2455	-	-
TAG23346	Tsac_2024	-	Ccel_0598
TAG23347	Tsac_2027	-	-
TAG23350	Tsac_1562	-	-
TAG23352	Tsac_2185	-	-
TAG23353	Tsac_2186	-	-
TAG23355	Tsac_2397	-	-
TAG23366	Tsac_2487	-	Ccel_1034
TAG23376	Tsac_1387	-	-
TAG23377	Tsac_1397	Cthe_0645	-
TAG23380	Tsac_2140	-	-
TAG23381	Tsac_0254	-	-
TAG23383	Tsac_2368	-	-
TAG23391	Tsac_2359	-	-
TAG23395	Tsac_2260	-	-
TAG23398	Tsac_0159	-	-
TAG23399	Tsac_0144	-	-
TAG23401	Tsac_1292	-	-
TAG23406	Tsac_1450	-	-
TAG23407	Tsac_0724	-	-
TAG23411	Tsac_1155	-	-
TAG23414	-	-	-
TAG23415	-	-	-
TAG23419	"Tsac_2379,Tsac_0449"	-	Ccel_3212
TAG23426	Tsac_1101	Cthe_1117	-
TAG23428	"Tsac_2453,Tsac_0433,Tsac_0840,Tsac_0848"	-	"Ccel_2256,Ccel_2793,Ccel_0058,Ccel_0958"
TAG23436	Tsac_1451	-	-
TAG23452	Tsac_1055	-	-
TAG23455	Tsac_1050	-	-
TAG23466	Tsac_0972	-	-
TAG23471	Tsac_0951	-	-
TAG23474	Tsac_0921	-	-
TAG23476	Tsac_0908	-	-
TAG23481	Tsac_0250	-	-
TAG23486	-	-	-
TAG23508	Tsac_1602	-	-
TAG23512	Tsac_0701	-	-
TAG23516	"Tsac_1705,Tsac_2086,Tsac_0705"	"Cthe_0373,Cthe_0948"	"Ccel_2546,Ccel_0617"
TAG23542	Tsac_0396	-	-
TAG23544	Tsac_0436	-	-
TAG23545	Tsac_0440	-	-
TAG23561	Tsac_0799	-	-
TAG23582	Tsac_0526	-	-
TAG23586	Tsac_0544	-	-
TAG23588	Tsac_0546	Cthe_2364	Ccel_3485
TAG23602	"Tsac_0115,Tsac_1266"	-	-
TAG23609	Tsac_2547	-	-
TAG23613	Tsac_1648	-	-
TAG23618	Tsac_0047	Cthe_0285	Ccel_2576
TAG23649	Tsac_2661	-	-
TAG23661	Tsac_2594	-	-
TAG23663	Tsac_2566	-	-
TAG23677	-	-	-
TAG23697	Tsac_1471	-	-
TAG23698	-	-	-
TAG23701	-	Cthe_3217	-
TAG23707	-	-	-
TAG23711	Tsac_1489	-	-
TAG23712	Tsac_1499	-	-
TAG23728	Tsac_1526	-	-
TAG23732	-	-	-
TAG23738	Tsac_0635	-	Ccel_1094
TAG23739	-	-	-
TAG23740	Tsac_0906	-	-
TAG23754	Tsac_2052	Cthe_1348	Ccel_2094
TAG23764	Tsac_2209	-	-
TAG23777	-	-	-
TAG23796	"Tsac_0158,Tsac_0228,Tsac_0349"	Cthe_2441	Ccel_2688
TAG23814	-	-	-
TAG23851	Tsac_1967	-	-
TAG23852	Tsac_1757	Cthe_0930	Ccel_0688
TAG23853	Tsac_0310	-	Ccel_0640
TAG23921	Tsac_1637	-	-
TAG23927	Tsac_1388	-	-
TAG23930	-	Cthe_2340	Ccel_2807
TAG23962	"Tsac_1675,Tsac_1676"	"Cthe_1214,Cthe_1215"	"Ccel_2539,Ccel_2540"
TAG24061	Tsac_1211	-	-
TAG24062	Tsac_2628	-	-
TAG24068	Tsac_2676	Cthe_2240	Ccel_0098
TAG24079	Tsac_1532	Cthe_2207	Ccel_2586
TAG24126	Tsac_0104	-	-
TAG24143	Tsac_0670	-	-
TAG24177	Tsac_2495	Cthe_1773	Ccel_0802
TAG24192	-	-	-
TAG24215	Tsac_1978	Cthe_0153	Ccel_2239
TAG24223	-	Cthe_0183	Ccel_1349
TAG24226	-	-	-
TAG24227	Tsac_0323	Cthe_2427	Ccel_3374
TAG24233	-	Cthe_0421	Ccel_1704
TAG24235	-	-	-
TAG24246	-	-	-
TAG24248	-	-	-
TAG24249	-	-	-
TAG24250	-	-	-
TAG24256	Tsac_0355	-	Ccel_0350
TAG24257	-	-	-
TAG24260	-	"-,Cthe_2832"	-
TAG24262	Tsac_1501	Cthe_0165	Ccel_1326
TAG24263	-	-	-
TAG24277	-	-	Ccel_3464
TAG24285	-	-	-
TAG24286	Tsac_0566	Cthe_2211	Ccel_0126
TAG24292	Tsac_1788	-	-
TAG24293	Tsac_1779	Cthe_0463	Ccel_2053
TAG24300	-	-	-
TAG24309	-	-	-
TAG24349	Tsac_0268	-	Ccel_3192
TAG24351	-	-	-
TAG24357	Tsac_2535	-	Ccel_2344
TAG24362	-	-	-
TAG24373	-	-	-
TAG24374	-	-	-
TAG24413	-	-	-
TAG24419	-	-	-
TAG24420	-	-	-
TAG24426	-	-	-
TAG24428	Tsac_1260	-	-
TAG24454	Tsac_1253	Cthe_0110	Ccel_2293
TAG24480	-	-	-
TAG24492	-	-	-
TAG24493	-	-	-
TAG24499	-	-	-
TAG24501	-	-	-
TAG24507	Tsac_1527	Cthe_0202	-
TAG24508	-	-	-
TAG24518	-	-	-
TAG24521	-	-	-
TAG24525	Tsac_1961	Cthe_1012	-
TAG24528	Tsac_1577	Cthe_0447	Ccel_2062
TAG24531	-	Cthe_2809	-
TAG24536	-	-	-
TAG24542	-	-	-
TAG24547	-	-	-
TAG24566	-	"Cthe_1366,Cthe_2560"	-
TAG24572	-	-	-
TAG24575	-	-	-
TAG24578	-	Cthe_2901	-
TAG24597	Tsac_0196	Cthe_3173	Ccel_2086
TAG24602	-	-	-
TAG24614	-	-	-
TAG24618	Tsac_1377	-	-
TAG24628	Tsac_1414	Cthe_2740	Ccel_0810
TAG24630	-	-	-
TAG24631	-	-	-
TAG24632	"Tsac_1579,Tsac_1838"	Cthe_0449	Ccel_2060
TAG24633	-	-	-
TAG24634	-	-	-
TAG24647	-	-	-
TAG24664	-	-	-
TAG24670	"Tsac_0113,Tsac_2254,Tsac_0900"	Cthe_2031	"-,Ccel_2998"
TAG24687	Tsac_1281	-	-
TAG24691	-	-	-
TAG24703	-	-	-
TAG24707	-	-	-
TAG24712	-	-	-
TAG24728	"Tsac_1087,Tsac_1383,Tsac_0605"	"Cthe_1123,Cthe_0329"	-
TAG24754	-	-	-
TAG24755	-	-	-
TAG24757	-	-	-
TAG24773	-	-	-
TAG24774	-	-	-
TAG24783	-	-	-
TAG24797	-	-	-
TAG24800	-	-	-
TAG24802	-	-	-
TAG24803	-	-	-
TAG24809	-	-	-
TAG24814	-	-	-
TAG24820	-	-	-
TAG24824	-	-	-
TAG24825	-	-	-
TAG24828	-	-	-
TAG24833	Tsac_0530	Cthe_2187	Ccel_0055
TAG24849	-	-	-
TAG24853	Tsac_0762	-	-
TAG24854	Tsac_0293	Cthe_2625	Ccel_3097
TAG24867	-	Cthe_1651	-
TAG24868	Tsac_2440	-	-
TAG24872	Tsac_2432	-	-
TAG24903	-	-	-
TAG24908	-	-	-
TAG24924	-	-	-
TAG24926	Tsac_1767	Cthe_0765	Ccel_0714
TAG24938	-	-	-
TAG24948	-	-	-
TAG24952	-	-	-
TAG24962	-	-	-
TAG24978	-	-	-
TAG24983	"Tsac_2539,Tsac_0055"	-	Ccel_1404
TAG24988	Tsac_1974	-	-
TAG24993	-	-	-
TAG25006	-	-	-
TAG25007	-	-	-
TAG25009	-	-	-
TAG25014	Tsac_2658	Cthe_2217	Ccel_0106
TAG25035	-	-	-
TAG25040	-	-	-
TAG25057	-	-	-
TAG25061	Tsac_1465	-	Ccel_0146
TAG25078	-	-	-
TAG25081	-	-	-
TAG25088	-	-	-
TAG25089	-	-	-
TAG25093	Tsac_1864	Cthe_0673	Ccel_1754
TAG25096	-	Cthe_2319	-
TAG25097	-	-	-
TAG25098	-	-	-
TAG25099	-	-	-
TAG25100	-	-	-
TAG25101	-	-	-
TAG25102	-	-	-
TAG25103	-	-	-
TAG25105	-	-	-
TAG25106	-	-	-
TAG25110	-	-	-
TAG25123	-	-	-
TAG25128	-	-	-
TAG25153	Tsac_1459	-	Ccel_2320
TAG25162	-	-	-
TAG25174	-	-	-
TAG25184	-	-	-
TAG25188	-	-	-
TAG25215	"Tsac_1347,Tsac_0288"	-	Ccel_2237
TAG25217	-	-	Ccel_3441
TAG25222	-	-	Ccel_0739
TAG25226	-	-	Ccel_0328
TAG25227	-	-	-
TAG25230	Tsac_2464	-	-
TAG25232	-	-	-
TAG25241	-	-	-
TAG25300	-	-	-
TAG25326	-	-	-
TAG25331	Tsac_1242	-	-
TAG25332	"Tsac_1183,Tsac_2375"	-	-
TAG25333	Tsac_1358	"Cthe_0117,Cthe_2735"	Ccel_0806
TAG25341	-	-	-
TAG25346	-	-	-
TAG25362	-	"Cthe_0192,Cthe_3208"	-
TAG25377	-	-	-
TAG25385	-	-	-
TAG25386	-	-	-
TAG25392	Tsac_2278	-	-
TAG25394	Tsac_2275	-	-
TAG25399	-	-	-
TAG25400	-	-	-
TAG25427	-	-	-
TAG25431	-	-	-
TAG25433	Tsac_1949	Cthe_0851	Ccel_0664
TAG25443	-	Cthe_2553	-
TAG25473	-	-	-
TAG25477	"Tsac_1863,Tsac_1908"	"Cthe_0676,Cthe_0728"	"Ccel_1654,Ccel_1751"
TAG25484	-	Cthe_0711	Ccel_1730
TAG25486	-	-	-
TAG25487	Tsac_0418	Cthe_0036	"Ccel_1424,Ccel_0749"
TAG25489	-	-	-
TAG25503	-	Cthe_0993	Ccel_0455
TAG25514	-	-	-
TAG25516	-	-	-
TAG25525	Tsac_1073	Cthe_1897	-
TAG25531	-	-	Ccel_1757
TAG25532	-	-	Ccel_1601
TAG25533	-	-	-
TAG25537	-	-	-
TAG25557	-	Cthe_2756	-
TAG25567	-	-	-
TAG25569	-	-	-
TAG25570	-	-	-
TAG25572	Tsac_0795	Cthe_2451	Ccel_3458
TAG25575	-	-	-
TAG25586	-	-	-
TAG25595	-	-	-
TAG25608	Tsac_2338	-	Ccel_2083
TAG25609	Tsac_1070	Cthe_1162	Ccel_1205
TAG25613	Tsac_0445	-	-
TAG25617	Tsac_1197	-	-
TAG25620	Tsac_1198	-	-
TAG25626	-	-	-
TAG25628	-	-	-
TAG25639	-	-	-
TAG25645	-	-	-
TAG25658	-	-	-
TAG25669	-	-	-
TAG25680	-	-	-
TAG25681	-	-	-
TAG25682	-	-	-
TAG25691	-	-	-
TAG25698	-	-	-
TAG25732	-	-	-
TAG25743	-	-	-
TAG25759	-	-	-
TAG25763	-	-	-
TAG25764	Tsac_0869	-	-
TAG25766	-	-	-
TAG25789	-	-	-
TAG25796	-	-	-
TAG25801	-	-	-
TAG25804	Tsac_1428	-	Ccel_1712
TAG25820	-	-	-
TAG25823	Tsac_0760	-	-
TAG25836	-	-	-
TAG25844	Tsac_0299	Cthe_2617	Ccel_0282
TAG25848	-	Cthe_1280	-
TAG25849	Tsac_0758	Cthe_2416	Ccel_0036
TAG25850	-	-	-
TAG25851	-	-	-
TAG25855	-	-	-
TAG25856	-	-	-
TAG25857	-	-	-
TAG25865	Tsac_2057	Cthe_1321	Ccel_1797
TAG25867	Tsac_1002	Cthe_2723	Ccel_0311
TAG25871	-	-	-
TAG25875	-	-	-
TAG25878	-	-	-
TAG25879	-	-	-
TAG25880	-	-	-
TAG25881	-	-	-
TAG25884	Tsac_1713	Cthe_1317	Ccel_1793
TAG25886	-	-	-
TAG25889	Tsac_2021	Cthe_0653	Ccel_3105
TAG25890	-	-	-
TAG25893	-	-	-
TAG25895	-	Cthe_1454	-
TAG25899	-	-	-
TAG25900	-	-	-
TAG25901	-	-	-
TAG25907	-	-	-
TAG25908	-	-	Ccel_2260
TAG25909	-	-	-
TAG25918	Tsac_2482	Cthe_0143	Ccel_2254
TAG25922	"Tsac_1269,Tsac_2208,Tsac_0339"	Cthe_0212	Ccel_0374
TAG25924	Tsac_0170	-	Ccel_0214
TAG25927	-	-	-
TAG25930	-	-	-
TAG25931	-	-	-
TAG25940	Tsac_2463	-	-
TAG25946	"Tsac_2250,Tsac_2548,Tsac_0336,Tsac_0337,Tsac_0382"	"Cthe_1500,Cthe_2998,Cthe_0397,Cthe_0534"	"Ccel_1192,Ccel_1429,Ccel_1430,Ccel_2265,Ccel_3351,Ccel_0584"
TAG25951	"Tsac_2230,Tsac_2603"	Cthe_1822	-
TAG25956	-	-	-
TAG25961	Tsac_2106	Cthe_0162	Ccel_1322
TAG25964	-	-	Ccel_1222
TAG25966	Tsac_1880	"Cthe_3153,Cthe_0707,Cthe_0946"	Ccel_0619
TAG25971	-	-	-
TAG25975	Tsac_1701	Cthe_0954	Ccel_0611
TAG25977	-	-	-
TAG25981	-	"Cthe_0805,Cthe_0891"	-
TAG25982	-	-	Ccel_2115
TAG25983	-	-	-
TAG25987	-	-	-
TAG25988	-	-	-
TAG25989	-	-	-
TAG25991	Tsac_2282	-	-
TAG25992	-	Cthe_1883	-
TAG25993	-	-	-
TAG25994	-	-	-
TAG26006	"Tsac_1548,Tsac_1997"	-	-
TAG26009	Tsac_1010	Cthe_2902	Ccel_0757
TAG26012	Tsac_1021	Cthe_2913	Ccel_0768
TAG26013	Tsac_1023	Cthe_2915	Ccel_0770
TAG26014	Tsac_1024	Cthe_2916	Ccel_0771
TAG26015	Tsac_1031	Cthe_2923	Ccel_0778
TAG26016	Tsac_1036	Cthe_2928	Ccel_0783
TAG26017	Tsac_1037	Cthe_2929	Ccel_0784
TAG26018	Tsac_1039	Cthe_2931	Ccel_0786
TAG26019	Tsac_1040	Cthe_2932	Ccel_0787
TAG26020	-	Cthe_0724	Ccel_1927
TAG26022	-	-	-
TAG26023	-	-	-
TAG26024	-	-	-
TAG26025	Tsac_1684	Cthe_0960	Ccel_0527
TAG26028	Tsac_2660	Cthe_2219	Ccel_0104
TAG26029	-	-	-
TAG26030	-	-	-
TAG26031	-	-	-
TAG26032	-	-	-
TAG26034	Tsac_0576	-	-
TAG26055	-	-	Ccel_0641
TAG26061	-	-	-
TAG26065	-	-	-
TAG26066	Tsac_1925	Cthe_0831	Ccel_1902
TAG26067	-	-	-
TAG26069	-	-	-
TAG26075	-	-	-
TAG26076	-	-	-
TAG26082	-	-	-
TAG26083	Tsac_2529	Cthe_2519	Ccel_3433
TAG26089	Tsac_0638	-	Ccel_0157
TAG26093	-	Cthe_3157	Ccel_2177
TAG26096	Tsac_2607	Cthe_0710	Ccel_1731
TAG26097	-	-	-
TAG26098	-	-	-
TAG26103	-	-	-
TAG26104	-	-	-
TAG26105	-	-	-
TAG26114	Tsac_2236	-	-
TAG26115	"Tsac_2212,Tsac_2235"	-	-
TAG26116	-	-	-
TAG26117	Tsac_2242	-	-
TAG26118	-	-	-
TAG26119	Tsac_0018	Cthe_0145	"Ccel_2252,Ccel_3184"
TAG26121	"Tsac_2813,Tsac_0529"	"Cthe_1350,Cthe_2186"	Ccel_0056
TAG26131	-	Cthe_2232	-
TAG26138	-	-	-
TAG26139	-	-	-
TAG26148	Tsac_1332	-	-
TAG26149	Tsac_1329	-	-
TAG26150	-	-	-
TAG26154	-	-	-
TAG26155	-	-	Ccel_0148
TAG26160	-	-	-
TAG26161	-	-	-
TAG26162	-	-	-
TAG26165	-	-	-
TAG26179	-	-	-
TAG26184	-	-	-
TAG26185	Tsac_1971	Cthe_1010	Ccel_1474
TAG26188	-	-	-
TAG26196	-	-	-
TAG26198	-	-	-
TAG26199	-	-	-
TAG26200	Tsac_0955	Cthe_2897	Ccel_0395
TAG26201	Tsac_1351	Cthe_0352	Ccel_2220
TAG26205	-	-	-
TAG26209	-	-	-
TAG26211	-	-	-
TAG26216	-	-	-
TAG26221	-	-	-
TAG26222	-	-	-
TAG26226	-	-	-
TAG26227	-	-	-
TAG26230	Tsac_1611	-	-
TAG26231	-	-	-
TAG26235	-	-	-
TAG26236	"Tsac_1570,Tsac_0311,Tsac_0438"	"Cthe_2328,Cthe_2615"	"Ccel_0280,Ccel_3389"
TAG26238	-	-	-
TAG26239	-	-	-
TAG26243	-	-	-
TAG26258	-	-	-
TAG26259	-	-	-
TAG26266	Tsac_0011	Cthe_2190	-
TAG26267	-	-	-
TAG26268	-	-	-
TAG26269	-	-	-
TAG26274	-	-	-
TAG26275	-	-	-
TAG26276	-	Cthe_2398	Ccel_0017
TAG26279	-	-	-
TAG26281	-	Cthe_0757	-
TAG26282	-	-	-
TAG26283	-	-	-
TAG26285	-	-	-
TAG26286	Tsac_0328	Cthe_0349	Ccel_2222
TAG26304	-	-	-
TAG26305	-	-	-
TAG26316	-	Cthe_2082	Ccel_2008
TAG26327	-	-	-
TAG26328	-	-	-
TAG26336	-	Cthe_1263	Ccel_1460
TAG26340	-	-	-
TAG26341	-	-	-
TAG26342	-	-	-
TAG26347	-	-	-
TAG26359	-	-	-
TAG26367	-	-	-
TAG26370	-	-	-
TAG26371	-	-	-
TAG26376	-	-	-
TAG26378	-	-	-
TAG26379	-	-	-
TAG26382	-	-	-
TAG26393	Tsac_0348	Cthe_1956	-
TAG26398	-	-	-
TAG26399	-	-	-
TAG26402	-	-	-
TAG26414	-	-	-
TAG26415	-	-	-
TAG26416	-	-	-
TAG26417	-	-	-
TAG26424	-	-	-
TAG26425	-	-	-
TAG26427	-	-	-
TAG26430	Tsac_1298	-	Ccel_1974
TAG26445	Tsac_0579	"Cthe_3102,Cthe_0727"	Ccel_0666
TAG26452	-	-	-
TAG26453	-	-	-
TAG26459	Tsac_1621	"Cthe_1600,Cthe_0799"	-
TAG26463	-	-	-
TAG26470	-	-	-
TAG26488	-	-	-
TAG26496	Tsac_2470	-	-
TAG26501	-	-	-
TAG26511	-	-	-
TAG26523	-	-	-
TAG26527	-	-	-
TAG26529	-	-	-
TAG26545	-	-	-
TAG26559	-	-	-
TAG26569	Tsac_1975	Cthe_1302	Ccel_1772
TAG26570	Tsac_0736	Cthe_2630	Ccel_3092
TAG26574	-	-	-
TAG26576	Tsac_0521	-	-
TAG26581	-	-	-
TAG26583	-	-	-
TAG26584	-	-	-
TAG26595	-	-	-
TAG26596	-	-	-
TAG26604	-	Cthe_2055	-
TAG26610	Tsac_0588	-	-
TAG26629	-	-	-
TAG26639	-	-	-
TAG26643	-	-	-
TAG26650	-	-	-
TAG26658	-	-	-
TAG26659	-	Cthe_3001	Ccel_2118
TAG26660	-	-	-
TAG26661	-	-	-
TAG26662	-	Cthe_1941	Ccel_0363
TAG26663	-	-	-
TAG26664	-	-	-
TAG26673	-	-	-
TAG26677	-	-	-
TAG26680	Tsac_2560	Cthe_1033	-
TAG26681	Tsac_1559	Cthe_0985	Ccel_0472
TAG26682	-	-	-
TAG26683	-	-	-
TAG26688	-	-	-
TAG26689	-	-	-
TAG26690	Tsac_1006	Cthe_2727	Ccel_0315
TAG26691	Tsac_1007	Cthe_2728	Ccel_0316
TAG26692	-	-	-
TAG26694	-	-	-
TAG26703	-	-	-
TAG26705	-	-	-
TAG26706	Tsac_1695	Cthe_1345	Ccel_1952
TAG26707	Tsac_1697	Cthe_1343	Ccel_1950
TAG26709	-	-	-
TAG26710	Tsac_2476	Cthe_0895	Ccel_0541
TAG26714	Tsac_2663	Cthe_0406	Ccel_1725
TAG26715	-	-	-
TAG26716	-	-	-
TAG26717	-	-	-
TAG26718	-	-	-
TAG26723	Tsac_1780	Cthe_0464	Ccel_2052
TAG26726	-	-	-
TAG26727	-	-	-
TAG26728	Tsac_1791	-	-
TAG26729	-	-	-
TAG26732	-	-	-
TAG26733	Tsac_2590	Cthe_2891	Ccel_0391
TAG26735	Tsac_2109	Cthe_0158	Ccel_1319
TAG26742	-	-	-
TAG26743	-	-	-
TAG26764	-	-	-
TAG26765	Tsac_1213	-	-
TAG26766	-	-	-
TAG26782	-	-	-
TAG26784	-	-	-
TAG26788	Tsac_0782	-	Ccel_0699
TAG26791	-	-	-
