# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	12312	12950	-	AFK94249.1			hypothetical protein			Tsac_2700	639	212	
gene	protein_coding	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	13035	14006	-							Tsac_2701	972		
CDS	with_protein	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	13035	14006	-	AFK94250.1			hypothetical protein			Tsac_2701	972	323	
gene	protein_coding	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	14053	14814	-							Tsac_2702	762		
CDS	with_protein	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	14053	14814	-	AFK94251.1			hypothetical protein			Tsac_2702	762	253	
gene	pseudogene	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	15006	15699	-							Tsac_2703	694		pseudo
gene	protein_coding	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	15733	18432	-							Tsac_2705	2700		
CDS	with_protein	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	15733	18432	-	AFK94252.1			DEAD-like helicase			Tsac_2705	2700	899	
gene	protein_coding	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	18448	19410	-							Tsac_2706	963		
CDS	with_protein	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	18448	19410	-	AFK94253.1			plasmid-like protein			Tsac_2706	963	320	
gene	protein_coding	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	19485	19814	-							Tsac_2707	330		
CDS	with_protein	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	19485	19814	-	AFK94254.1			hypothetical protein			Tsac_2707	330	109	
gene	protein_coding	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	19988	20422	-							Tsac_2708	435		
CDS	with_protein	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	19988	20422	-	AFK94255.1			peptidase A24A prepilin type IV			Tsac_2708	435	144	
gene	protein_coding	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	20434	21249	-							Tsac_2709	816		
CDS	with_protein	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	20434	21249	-	AFK94256.1			hypothetical protein			Tsac_2709	816	271	
gene	protein_coding	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	21233	21403	-							Tsac_2710	171		
CDS	with_protein	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	21233	21403	-	AFK94257.1			hypothetical protein			Tsac_2710	171	56	
gene	protein_coding	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	21681	21881	+							Tsac_2711	201		
CDS	with_protein	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	21681	21881	+	AFK94258.1			hypothetical protein			Tsac_2711	201	66	
gene	protein_coding	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	21885	22619	-							Tsac_2712	735		
CDS	with_protein	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	21885	22619	-	AFK94259.1			hypothetical protein			Tsac_2712	735	244	
gene	protein_coding	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	23091	24383	+							Tsac_2713	1293		
CDS	with_protein	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	23091	24383	+	AFK94260.1			transposase IS116/IS110/IS902 family protein			Tsac_2713	1293	430	
gene	protein_coding	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	24568	25026	-							Tsac_2714	459		
CDS	with_protein	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	24568	25026	-	AFK94261.1			hypothetical protein			Tsac_2714	459	152	
gene	protein_coding	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	25144	25524	-							Tsac_2715	381		
CDS	with_protein	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	25144	25524	-	AFK94262.1			hypothetical protein			Tsac_2715	381	126	
gene	protein_coding	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	25712	26467	-							Tsac_2716	756		
CDS	with_protein	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	25712	26467	-	AFK94263.1			UBA/THIF-type NAD/FAD binding protein			Tsac_2716	756	251	
gene	protein_coding	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	26473	26847	-							Tsac_2717	375		
CDS	with_protein	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	26473	26847	-	AFK94264.1			hypothetical protein			Tsac_2717	375	124	
gene	protein_coding	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	26868	27542	-							Tsac_2718	675		
CDS	with_protein	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	26868	27542	-	AFK94265.1			hypothetical protein			Tsac_2718	675	224	
gene	protein_coding	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	27532	28077	-							Tsac_2719	546		
CDS	with_protein	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	27532	28077	-	AFK94266.1			hypothetical protein			Tsac_2719	546	181	
gene	protein_coding	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	28092	28403	-							Tsac_2720	312		
CDS	with_protein	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	28092	28403	-	AFK94267.1			hypothetical protein			Tsac_2720	312	103	
gene	protein_coding	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	28457	28687	-							Tsac_2721	231		
CDS	with_protein	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	28457	28687	-	AFK94268.1			hypothetical protein			Tsac_2721	231	76	
gene	protein_coding	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	28675	28842	-							Tsac_2722	168		
CDS	with_protein	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	28675	28842	-	AFK94269.1			hypothetical protein			Tsac_2722	168	55	
gene	protein_coding	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	28857	29669	-							Tsac_2723	813		
CDS	with_protein	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	28857	29669	-	AFK94270.1			hypothetical protein			Tsac_2723	813	270	
gene	protein_coding	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	29737	29994	-							Tsac_2724	258		
CDS	with_protein	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	29737	29994	-	AFK94271.1			hypothetical protein			Tsac_2724	258	85	
gene	protein_coding	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	30018	30407	-							Tsac_2725	390		
CDS	with_protein	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	30018	30407	-	AFK94272.1			hypothetical protein			Tsac_2725	390	129	
gene	protein_coding	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	30548	30901	-							Tsac_2726	354		
CDS	with_protein	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	30548	30901	-	AFK94273.1			hypothetical protein			Tsac_2726	354	117	
gene	protein_coding	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	31861	34170	-							Tsac_2727	2310		
CDS	with_protein	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	31861	34170	-	AFK94274.1			AAA ATPase			Tsac_2727	2310	769	
gene	protein_coding	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	34160	34888	-							Tsac_2728	729		
CDS	with_protein	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	34160	34888	-	AFK94275.1			Protein of unknown function DUF2276			Tsac_2728	729	242	
gene	protein_coding	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	34888	35625	-							Tsac_2729	738		
CDS	with_protein	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	34888	35625	-	AFK94276.1			hypothetical protein			Tsac_2729	738	245	
gene	protein_coding	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	36541	37545	-							Tsac_2730	1005		
CDS	with_protein	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	36541	37545	-	AFK94277.1			hypothetical protein			Tsac_2730	1005	334	
gene	protein_coding	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	37567	38247	-							Tsac_2731	681		
CDS	with_protein	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	37567	38247	-	AFK94278.1			hypothetical protein			Tsac_2731	681	226	
gene	protein_coding	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	38252	38662	-							Tsac_2732	411		
CDS	with_protein	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	38252	38662	-	AFK94279.1			hypothetical protein			Tsac_2732	411	136	
gene	protein_coding	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	38807	39205	-							Tsac_2733	399		
CDS	with_protein	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	38807	39205	-	AFK94280.1			hypothetical protein			Tsac_2733	399	132	
gene	protein_coding	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	39479	39757	-							Tsac_2734	279		
CDS	with_protein	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	39479	39757	-	AFK94281.1			hypothetical protein			Tsac_2734	279	92	
gene	protein_coding	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	39796	40563	-							Tsac_2735	768		
CDS	with_protein	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	39796	40563	-	AFK94282.1			integrase family protein			Tsac_2735	768	255	
gene	protein_coding	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	40696	41625	-							Tsac_2736	930		
CDS	with_protein	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	40696	41625	-	AFK94283.1			hypothetical protein			Tsac_2736	930	309	
gene	protein_coding	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	41670	42188	-							Tsac_2737	519		
CDS	with_protein	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	41670	42188	-	AFK94284.1			hypothetical protein			Tsac_2737	519	172	
gene	protein_coding	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	42368	42979	-							Tsac_2738	612		
CDS	with_protein	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	42368	42979	-	AFK94285.1			hypothetical protein			Tsac_2738	612	203	
gene	protein_coding	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	43010	43537	-							Tsac_2739	528		
CDS	with_protein	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	43010	43537	-	AFK94286.1			hypothetical protein			Tsac_2739	528	175	
gene	protein_coding	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	43853	45151	-							Tsac_2740	1299		
CDS	with_protein	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	43853	45151	-	AFK94287.1			hypothetical protein			Tsac_2740	1299	432	
gene	protein_coding	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	45440	45703	-							Tsac_2741	264		
CDS	with_protein	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	45440	45703	-	AFK94288.1			hypothetical protein			Tsac_2741	264	87	
gene	protein_coding	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	45735	46424	-							Tsac_2742	690		
CDS	with_protein	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	45735	46424	-	AFK94289.1			hypothetical protein			Tsac_2742	690	229	
gene	protein_coding	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	46505	47695	-							Tsac_2743	1191		
CDS	with_protein	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	46505	47695	-	AFK94290.1			protein of unknown function UPF0027			Tsac_2743	1191	396	
gene	protein_coding	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	48059	48172	+							Tsac_2744	114		
CDS	with_protein	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	48059	48172	+	AFK94291.1			hypothetical protein			Tsac_2744	114	37	
gene	protein_coding	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	48458	49969	-							Tsac_2745	1512		
CDS	with_protein	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	48458	49969	-	AFK94292.1			hypothetical protein			Tsac_2745	1512	503	
gene	protein_coding	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	50256	50441	+							Tsac_2746	186		
CDS	with_protein	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	50256	50441	+	AFK94293.1			hypothetical protein			Tsac_2746	186	61	
gene	protein_coding	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	50441	50605	+							Tsac_2747	165		
CDS	with_protein	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	50441	50605	+	AFK94294.1			hypothetical protein			Tsac_2747	165	54	
gene	protein_coding	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	50693	52240	+							Tsac_2748	1548		
CDS	with_protein	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	50693	52240	+	AFK94295.1			helicase domain-containing protein			Tsac_2748	1548	515	
gene	protein_coding	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	52280	52603	+							Tsac_2749	324		
CDS	with_protein	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	52280	52603	+	AFK94296.1			hypothetical protein			Tsac_2749	324	107	
gene	protein_coding	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	52629	52871	-							Tsac_2750	243		
CDS	with_protein	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	52629	52871	-	AFK94297.1			hypothetical protein			Tsac_2750	243	80	
gene	protein_coding	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	52990	55566	-							Tsac_2751	2577		
CDS	with_protein	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	52990	55566	-	AFK94298.1			hypothetical protein			Tsac_2751	2577	858	
gene	protein_coding	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	55553	55894	-							Tsac_2752	342		
CDS	with_protein	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	55553	55894	-	AFK94299.1			hypothetical protein			Tsac_2752	342	113	
gene	protein_coding	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	55992	56528	-							Tsac_2753	537		
CDS	with_protein	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	55992	56528	-	AFK94300.1			hypothetical protein			Tsac_2753	537	178	
gene	protein_coding	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	56540	56908	-							Tsac_2754	369		
CDS	with_protein	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	56540	56908	-	AFK94301.1			hypothetical protein			Tsac_2754	369	122	
gene	protein_coding	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	56905	57432	-							Tsac_2755	528		
CDS	with_protein	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	56905	57432	-	AFK94302.1			hypothetical protein			Tsac_2755	528	175	
gene	protein_coding	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	57466	57633	-							Tsac_2756	168		
CDS	with_protein	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	57466	57633	-	AFK94303.1			hypothetical protein			Tsac_2756	168	55	
gene	protein_coding	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	57648	59309	-							Tsac_2757	1662		
CDS	with_protein	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	57648	59309	-	AFK94304.1			hypothetical protein			Tsac_2757	1662	553	
gene	protein_coding	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	59801	60598	-							Tsac_2758	798		
CDS	with_protein	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	59801	60598	-	AFK94305.1			hypothetical protein			Tsac_2758	798	265	
gene	protein_coding	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	60617	61081	-							Tsac_2759	465		
CDS	with_protein	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	60617	61081	-	AFK94306.1			hypothetical protein			Tsac_2759	465	154	
gene	protein_coding	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	61116	61316	-							Tsac_2760	201		
CDS	with_protein	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	61116	61316	-	AFK94307.1			hypothetical protein			Tsac_2760	201	66	
gene	protein_coding	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	61331	62209	-							Tsac_2761	879		
CDS	with_protein	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	61331	62209	-	AFK94308.1			hypothetical protein			Tsac_2761	879	292	
gene	protein_coding	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	62228	63094	-							Tsac_2762	867		
CDS	with_protein	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	62228	63094	-	AFK94309.1			RNA binding S1 domain protein			Tsac_2762	867	288	
gene	protein_coding	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	63264	63359	-							Tsac_2763	96		
CDS	with_protein	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	63264	63359	-	AFK94310.1			hypothetical protein			Tsac_2763	96	31	
gene	protein_coding	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	63374	63898	-							Tsac_2764	525		
CDS	with_protein	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	63374	63898	-	AFK94311.1			hypothetical protein			Tsac_2764	525	174	
gene	protein_coding	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	63912	64364	-							Tsac_2765	453		
CDS	with_protein	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	63912	64364	-	AFK94312.1			hypothetical protein			Tsac_2765	453	150	
gene	protein_coding	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	64378	64518	-							Tsac_2766	141		
CDS	with_protein	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	64378	64518	-	AFK94313.1			hypothetical protein			Tsac_2766	141	46	
gene	protein_coding	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	64603	64815	-							Tsac_2767	213		
CDS	with_protein	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	64603	64815	-	AFK94314.1			hypothetical protein			Tsac_2767	213	70	
gene	protein_coding	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	64831	65754	-							Tsac_2768	924		
CDS	with_protein	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	64831	65754	-	AFK94315.1			hypothetical protein			Tsac_2768	924	307	
gene	protein_coding	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	65774	67012	-							Tsac_2769	1239		
CDS	with_protein	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	65774	67012	-	AFK94316.1			type II secretion system protein E			Tsac_2769	1239	412	
gene	protein_coding	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	67025	67876	-							Tsac_2770	852		
CDS	with_protein	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	67025	67876	-	AFK94317.1			Type II secretion system F domain-containing protein			Tsac_2770	852	283	
gene	protein_coding	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	67863	68654	-							Tsac_2771	792		
CDS	with_protein	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	67863	68654	-	AFK94318.1			hypothetical protein			Tsac_2771	792	263	
gene	protein_coding	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	68665	69297	-							Tsac_2772	633		
CDS	with_protein	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	68665	69297	-	AFK94319.1			SAF domain protein			Tsac_2772	633	210	
gene	protein_coding	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	69908	72601	-							Tsac_2773	2694		
CDS	with_protein	GCA_000307585.2	Primary Assembly	plasmid	pMU3262	CP003185.1	69908	72601	-	AFK94320.1			Pyrrolo-quinoline quinone repeat-containing protein			Tsac_2773	2694	897	
