# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2290706	2292964	-	SMR98039.1			competence protein ComEC			SAMN05216182_2221	2259	752	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2292961	2293800	-							SAMN05216182_2222	840		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2292961	2293800	-	SMR98040.1			hypothetical protein			SAMN05216182_2222	840	279	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2293916	2295304	-							SAMN05216182_2223	1389		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2293916	2295304	-	SMR98041.1			hypothetical protein			SAMN05216182_2223	1389	462	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2295481	2296527	+							SAMN05216182_2224	1047		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2295481	2296527	+	SMR98042.1			hypothetical protein			SAMN05216182_2224	1047	348	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2296585	2297328	-							SAMN05216182_2225	744		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2296585	2297328	-	SMR98043.1			probable DNA metabolism protein			SAMN05216182_2225	744	247	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2297332	2298579	-							SAMN05216182_2226	1248		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2297332	2298579	-	SMR98044.1			putative DNA modification/repair radical SAM protein			SAMN05216182_2226	1248	415	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2298804	2300843	-							SAMN05216182_2227	2040		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2298804	2300843	-	SMR98045.1			beta-galactosidase			SAMN05216182_2227	2040	679	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2300916	2302478	-							SAMN05216182_2228	1563		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2300916	2302478	-	SMR98046.1			transposase, IS605 OrfB family, central region			SAMN05216182_2228	1563	520	
gene	pseudogene	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2302420	2302973	-							SAMN05216182_2229	554		pseudo
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2303052	2304176	-							SAMN05216182_2230	1125		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2303052	2304176	-	SMR98047.1			BAAT / Acyl-CoA thioester hydrolase C terminal			SAMN05216182_2230	1125	374	
gene	tRNA	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2304378	2304450	+							SAMN05216182_2231	73		
tRNA		GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2304378	2304450	+				tRNA-Arg			SAMN05216182_2231	73		
gene	pseudogene	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2304624	2304806	+							SAMN05216182_2232	183		pseudo
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2305145	2305516	+							SAMN05216182_2233	372		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2305145	2305516	+	SMR98048.1			ArsR family transcriptional regulator			SAMN05216182_2233	372	123	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2305518	2305931	+							SAMN05216182_2234	414		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2305518	2305931	+	SMR98049.1			arsenate reductase, glutathione/glutaredoxin type			SAMN05216182_2234	414	137	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2305934	2306980	+							SAMN05216182_2235	1047		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2305934	2306980	+	SMR98050.1			arsenite transporter, ACR3 family			SAMN05216182_2235	1047	348	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2307094	2307450	-							SAMN05216182_2236	357		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2307094	2307450	-	SMR98051.1			hypothetical protein			SAMN05216182_2236	357	118	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2307456	2307662	-							SAMN05216182_2237	207		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2307456	2307662	-	SMR98052.1			4Fe-4S dicluster domain-containing protein			SAMN05216182_2237	207	68	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2307771	2308052	-							SAMN05216182_2238	282		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2307771	2308052	-	SMR98053.1			ArsR family transcriptional regulator			SAMN05216182_2238	282	93	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2308178	2308624	+							SAMN05216182_2239	447		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2308178	2308624	+	SMR98054.1			C_GCAxxG_C_C family probable redox protein			SAMN05216182_2239	447	148	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2308707	2311172	-							SAMN05216182_2240	2466		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2308707	2311172	-	SMR98055.1			RNA processing exonuclease, beta-lactamase fold, Cft2 family			SAMN05216182_2240	2466	821	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2311176	2312087	-							SAMN05216182_2241	912		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2311176	2312087	-	SMR98056.1			EamA-like transporter family protein			SAMN05216182_2241	912	303	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2312210	2313001	-							SAMN05216182_2242	792		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2312210	2313001	-	SMR98057.1			amino acid ABC transporter ATP-binding protein, PAAT family			SAMN05216182_2242	792	263	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2312988	2313650	-							SAMN05216182_2243	663		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2312988	2313650	-	SMR98058.1			amino acid ABC transporter membrane protein, PAAT family			SAMN05216182_2243	663	220	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2313668	2314468	-							SAMN05216182_2244	801		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2313668	2314468	-	SMR98059.1			polar amino acid transport system substrate-binding protein			SAMN05216182_2244	801	266	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2314570	2315403	-							SAMN05216182_2245	834		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2314570	2315403	-	SMR98060.1			S-layer homology domain-containing protein			SAMN05216182_2245	834	277	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2315441	2319046	-							SAMN05216182_2246	3606		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2315441	2319046	-	SMR98061.1			hypothetical protein			SAMN05216182_2246	3606	1201	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2319066	2322863	-							SAMN05216182_2247	3798		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2319066	2322863	-	SMR98062.1			hypothetical protein			SAMN05216182_2247	3798	1265	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2322950	2324107	-							SAMN05216182_2248	1158		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2322950	2324107	-	SMR98063.1			UDP-N-acetylglucosamine 2-epimerase (non-hydrolysing)			SAMN05216182_2248	1158	385	
gene	pseudogene	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2324186	2325037	-							SAMN05216182_2249	852		pseudo
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2325055	2326470	-							SAMN05216182_2250	1416		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2325055	2326470	-	SMR98064.1			oxygen-independent coproporphyrinogen-3 oxidase			SAMN05216182_2250	1416	471	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2326565	2327161	-							SAMN05216182_2251	597		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2326565	2327161	-	SMR98065.1			Glyoxylase, beta-lactamase superfamily II			SAMN05216182_2251	597	198	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2327201	2327650	-							SAMN05216182_2252	450		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2327201	2327650	-	SMR98066.1			D-tyrosyl-tRNA(Tyr) deacylase			SAMN05216182_2252	450	149	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2327656	2329836	-							SAMN05216182_2253	2181		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2327656	2329836	-	SMR98067.1			GTP pyrophosphokinase			SAMN05216182_2253	2181	726	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2329868	2330395	-							SAMN05216182_2254	528		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2329868	2330395	-	SMR98068.1			adenine phosphoribosyltransferase			SAMN05216182_2254	528	175	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2330573	2331265	-							SAMN05216182_2255	693		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2330573	2331265	-	SMR98069.1			stage II sporulation protein R			SAMN05216182_2255	693	230	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2331337	2332632	-							SAMN05216182_2256	1296		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2331337	2332632	-	SMR98070.1			germination protein, Ger(x)C family			SAMN05216182_2256	1296	431	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2332622	2333728	-							SAMN05216182_2257	1107		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2332622	2333728	-	SMR98071.1			spore germination protein			SAMN05216182_2257	1107	368	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2333725	2335320	-							SAMN05216182_2258	1596		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2333725	2335320	-	SMR98072.1			spore germination protein			SAMN05216182_2258	1596	531	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2335335	2335529	-							SAMN05216182_2259	195		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2335335	2335529	-	SMR98073.1			hypothetical protein			SAMN05216182_2259	195	64	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2335659	2336111	+							SAMN05216182_2260	453		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2335659	2336111	+	SMR98074.1			chorismate mutase			SAMN05216182_2260	453	150	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2336140	2337396	+							SAMN05216182_2261	1257		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2336140	2337396	+	SMR98075.1			homoserine dehydrogenase			SAMN05216182_2261	1257	418	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2337426	2338349	+							SAMN05216182_2262	924		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2337426	2338349	+	SMR98076.1			homoserine kinase			SAMN05216182_2262	924	307	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2338442	2339671	+							SAMN05216182_2263	1230		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2338442	2339671	+	SMR98077.1			aspartate kinase			SAMN05216182_2263	1230	409	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2339730	2341421	-							SAMN05216182_2264	1692		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2339730	2341421	-	SMR98078.1			ATP-binding cassette, subfamily B			SAMN05216182_2264	1692	563	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2341424	2341999	-							SAMN05216182_2265	576		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2341424	2341999	-	SMR98079.1			hypothetical protein			SAMN05216182_2265	576	191	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2341996	2342721	-							SAMN05216182_2266	726		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2341996	2342721	-	SMR98080.1			hypothetical protein			SAMN05216182_2266	726	241	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2342734	2343276	-							SAMN05216182_2267	543		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2342734	2343276	-	SMR98081.1			PH domain-containing protein			SAMN05216182_2267	543	180	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2343433	2343666	-							SAMN05216182_2268	234		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2343433	2343666	-	SMR98082.1			hypothetical protein			SAMN05216182_2268	234	77	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2343685	2344521	-							SAMN05216182_2269	837		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2343685	2344521	-	SMR98083.1			Coenzyme PQQ synthesis protein D (PqqD)			SAMN05216182_2269	837	278	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2344524	2345900	-							SAMN05216182_2270	1377		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2344524	2345900	-	SMR98084.1			radical SAM additional 4Fe4S-binding SPASM domain-containing protein			SAMN05216182_2270	1377	458	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2345912	2346409	-							SAMN05216182_2271	498		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2345912	2346409	-	SMR98085.1			hypothetical protein			SAMN05216182_2271	498	165	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2346435	2347475	-							SAMN05216182_2272	1041		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2346435	2347475	-	SMR98086.1			Radical SAM superfamily enzyme, MoaA/NifB/PqqE/SkfB family			SAMN05216182_2272	1041	346	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2348556	2349353	-							SAMN05216182_2273	798		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2348556	2349353	-	SMR98087.1			Sugar phosphate isomerase/epimerase			SAMN05216182_2273	798	265	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2349502	2349900	+							SAMN05216182_2274	399		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2349502	2349900	+	SMR98088.1			hypothetical protein			SAMN05216182_2274	399	132	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2349994	2350557	+							SAMN05216182_2275	564		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2349994	2350557	+	SMR98089.1			protein of unknown function			SAMN05216182_2275	564	187	
gene	tRNA	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2350608	2350680	-							SAMN05216182_2276	73		
tRNA		GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2350608	2350680	-				tRNA-Met			SAMN05216182_2276	73		
gene	tRNA	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2350694	2350765	-							SAMN05216182_2277	72		
tRNA		GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2350694	2350765	-				tRNA-Asn			SAMN05216182_2277	72		
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2351042	2352142	+							SAMN05216182_2278	1101		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2351042	2352142	+	SMR98090.1			Transposase			SAMN05216182_2278	1101	366	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2352288	2352905	+							SAMN05216182_2279	618		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2352288	2352905	+	SMR98091.1			Ribosomal protein S18 acetylase RimI			SAMN05216182_2279	618	205	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2352966	2353247	-							SAMN05216182_2280	282		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2352966	2353247	-	SMR98092.1			Coat F domain-containing protein			SAMN05216182_2280	282	93	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2353268	2353468	-							SAMN05216182_2281	201		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2353268	2353468	-	SMR98093.1			hypothetical protein			SAMN05216182_2281	201	66	
gene	protein_coding	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2353554	2354225	-							SAMN05216182_2282	672		
CDS	with_protein	GCA_900184165.1	Primary Assembly	unplaced scaffold		FXXF01000001.1	2353554	2354225	-	SMR98094.1			Putative peptidoglycan binding domain-containing protein			SAMN05216182_2282	672	223	
